"poly","ring","x","y","st"
"01_2",1,27724,16311,"01"
"01_2",1,27722,16304,"01"
"01_2",1,27715,16287,"01"
"01_2",1,27703,16268,"01"
"01_2",1,27701,16263,"01"
"01_2",1,27703,16261,"01"
"01_2",1,27698,16249,"01"
"01_2",1,27688,16236,"01"
"01_2",1,27692,16224,"01"
"01_2",1,27701,16222,"01"
"01_2",1,27694,16203,"01"
"01_2",1,27697,16167,"01"
"01_2",1,27689,16134,"01"
"01_2",1,27682,16086,"01"
"01_2",1,27682,16069,"01"
"01_2",1,27679,16038,"01"
"01_2",1,27670,16009,"01"
"01_2",1,27679,16006,"01"
"01_2",1,27672,16005,"01"
"01_2",1,27664,15967,"01"
"01_2",1,27634,15983,"01"
"01_2",1,27630,15991,"01"
"01_2",1,27615,15986,"01"
"01_2",1,27617,16021,"01"
"01_2",1,27627,16056,"01"
"01_2",1,27645,16063,"01"
"01_2",1,27639,16019,"01"
"01_2",1,27656,16002,"01"
"01_2",1,27645,15981,"01"
"01_2",1,27661,15972,"01"
"01_2",1,27674,16026,"01"
"01_2",1,27660,16037,"01"
"01_2",1,27672,16041,"01"
"01_2",1,27680,16050,"01"
"01_2",1,27681,16092,"01"
"01_2",1,27688,16130,"01"
"01_2",1,27697,16166,"01"
"01_2",1,27685,16172,"01"
"01_2",1,27678,16135,"01"
"01_2",2,27851,16991,"01"
"01_2",2,27853,16988,"01"
"01_2",2,27854,16987,"01"
"01_2",2,27855,16988,"01"
"01_2",2,27854,16989,"01"
"01_2",2,27856,17012,"01"
"01_2",2,27859,17010,"01"
"01_2",2,27870,17019,"01"
"01_2",2,27849,17033,"01"
"01_2",2,27845,17037,"01"
"01_2",2,27840,17018,"01"
"01_2",2,27831,17017,"01"
"01_2",2,27832,17002,"01"
"01_2",2,27848,16989,"01"
"01_2",2,27849,16990,"01"
"01_2",2,27848,16991,"01"
"01_2",2,27851,16991,"01"
"01_2",3,27855,17070,"01"
"01_2",3,27850,17074,"01"
"01_2",3,27845,17066,"01"
"01_2",3,27839,17061,"01"
"01_2",3,27836,17056,"01"
"01_2",3,27837,17049,"01"
"01_2",3,27840,17043,"01"
"01_2",3,27850,17033,"01"
"01_2",3,27868,17027,"01"
"01_2",3,27864,17034,"01"
"01_2",3,27876,17025,"01"
"01_2",3,27896,17030,"01"
"01_2",3,27903,17050,"01"
"01_2",3,27886,17077,"01"
"01_2",3,27871,17091,"01"
"01_2",3,27869,17087,"01"
"01_2",3,27868,17084,"01"
"01_2",3,27855,17070,"01"
"01_2",4,27820,16988,"01"
"01_2",4,27834,16996,"01"
"01_2",4,27830,17006,"01"
"01_2",4,27830,17023,"01"
"01_2",4,27822,17038,"01"
"01_2",4,27775,17074,"01"
"01_2",4,27787,17081,"01"
"01_2",4,27800,17056,"01"
"01_2",4,27817,17061,"01"
"01_2",4,27835,17054,"01"
"01_2",4,27836,17056,"01"
"01_2",4,27839,17062,"01"
"01_2",4,27851,17076,"01"
"01_2",4,27861,17079,"01"
"01_2",4,27869,17087,"01"
"01_2",4,27865,17094,"01"
"01_2",4,27839,17111,"01"
"01_2",4,27807,17144,"01"
"01_2",4,27793,17149,"01"
"01_2",4,27767,17152,"01"
"01_2",4,27761,17157,"01"
"01_2",4,27736,17159,"01"
"01_2",4,27730,17151,"01"
"01_2",4,27723,17164,"01"
"01_2",4,27708,17165,"01"
"01_2",4,27686,17156,"01"
"01_2",4,27704,17136,"01"
"01_2",4,27729,17097,"01"
"01_2",4,27729,17096,"01"
"01_2",4,27734,17097,"01"
"01_2",4,27733,17100,"01"
"01_2",4,27736,17103,"01"
"01_2",4,27747,17083,"01"
"01_2",4,27739,17094,"01"
"01_2",4,27732,17089,"01"
"01_2",4,27746,17063,"01"
"01_2",4,27737,17074,"01"
"01_2",4,27736,17069,"01"
"01_2",4,27734,17044,"01"
"01_2",4,27762,17009,"01"
"01_2",4,27759,17007,"01"
"01_2",4,27772,16999,"01"
"01_2",4,27789,16987,"01"
"01_2",4,27791,16984,"01"
"01_2",4,27806,16977,"01"
"01_2",4,27794,16980,"01"
"01_2",4,27785,16987,"01"
"01_2",4,27780,16978,"01"
"01_2",4,27778,16972,"01"
"01_2",4,27748,16954,"01"
"01_2",4,27746,16922,"01"
"01_2",4,27737,16919,"01"
"01_2",4,27700,16888,"01"
"01_2",4,27708,16867,"01"
"01_2",4,27728,16895,"01"
"01_2",4,27737,16898,"01"
"01_2",4,27774,16912,"01"
"01_2",4,27816,16912,"01"
"01_2",4,27820,16932,"01"
"01_2",4,27806,16929,"01"
"01_2",4,27793,16961,"01"
"01_2",4,27782,16951,"01"
"01_2",4,27775,16950,"01"
"01_2",4,27789,16957,"01"
"01_2",4,27792,16964,"01"
"01_2",4,27821,16953,"01"
"01_2",4,27821,16957,"01"
"01_2",4,27825,16970,"01"
"01_2",4,27820,16988,"01"
"01_2",5,27785,16987,"01"
"01_2",5,27777,16988,"01"
"01_2",5,27774,16986,"01"
"01_2",5,27774,16985,"01"
"01_2",5,27771,16983,"01"
"01_2",5,27785,16987,"01"
"01_2",6,27825,16970,"01"
"01_2",6,27834,16951,"01"
"01_2",6,27847,16957,"01"
"01_2",6,27846,16957,"01"
"01_2",6,27845,16958,"01"
"01_2",6,27843,16961,"01"
"01_2",6,27828,16972,"01"
"01_2",6,27825,16970,"01"
"01_2",7,27841,16978,"01"
"01_2",7,27840,16977,"01"
"01_2",7,27844,16970,"01"
"01_2",7,27843,16978,"01"
"01_2",7,27841,16978,"01"
"01_2",8,27816,16847,"01"
"01_2",8,27802,16794,"01"
"01_2",8,27813,16791,"01"
"01_2",8,27816,16817,"01"
"01_2",8,27818,16827,"01"
"01_2",8,27826,16846,"01"
"01_2",8,27816,16847,"01"
"01_2",9,27865,16941,"01"
"01_2",9,27880,16946,"01"
"01_2",9,27885,16942,"01"
"01_2",9,27887,16944,"01"
"01_2",9,27896,16947,"01"
"01_2",9,27886,16946,"01"
"01_2",9,27875,16955,"01"
"01_2",9,27865,16941,"01"
"01_2",10,27896,16947,"01"
"01_2",10,27924,16953,"01"
"01_2",10,27956,16936,"01"
"01_2",10,27964,16948,"01"
"01_2",10,27942,16967,"01"
"01_2",10,27925,16986,"01"
"01_2",10,27920,17002,"01"
"01_2",10,27920,17013,"01"
"01_2",10,27910,17041,"01"
"01_2",10,27886,17019,"01"
"01_2",10,27861,17003,"01"
"01_2",10,27856,16980,"01"
"01_2",10,27864,16968,"01"
"01_2",10,27896,16947,"01"
"01_2",11,27737,16921,"01"
"01_2",11,27723,16940,"01"
"01_2",11,27714,16921,"01"
"01_2",11,27701,16931,"01"
"01_2",11,27681,16929,"01"
"01_2",11,27668,16942,"01"
"01_2",11,27650,16914,"01"
"01_2",11,27628,16901,"01"
"01_2",11,27636,16888,"01"
"01_2",11,27672,16897,"01"
"01_2",11,27704,16893,"01"
"01_2",11,27737,16921,"01"
"01_2",12,27889,16937,"01"
"01_2",12,27892,16929,"01"
"01_2",12,27907,16918,"01"
"01_2",12,27918,16903,"01"
"01_2",12,27926,16900,"01"
"01_2",12,27951,16899,"01"
"01_2",12,27917,16948,"01"
"01_2",12,27909,16947,"01"
"01_2",12,27891,16940,"01"
"01_2",12,27889,16937,"01"
"01_2",13,28222,17174,"01"
"01_2",13,28237,17180,"01"
"01_2",13,28232,17180,"01"
"01_2",13,28222,17174,"01"
"01_3",1,27538,16161,"01"
"01_3",1,27532,16167,"01"
"01_3",1,27418,16106,"01"
"01_3",1,27408,16092,"01"
"01_3",1,27393,16093,"01"
"01_3",1,27423,16108,"01"
"01_3",1,27538,16170,"01"
"01_3",1,27538,16161,"01"
"01_4",1,27837,16078,"01"
"01_4",1,27836,16078,"01"
"01_4",1,27833,16082,"01"
"01_4",1,27839,16083,"01"
"01_4",1,27838,16081,"01"
"01_4",1,27837,16078,"01"
"01_5",1,27562,16047,"01"
"01_5",1,27563,16046,"01"
"01_5",1,27569,16049,"01"
"01_5",1,27570,16050,"01"
"01_5",1,27570,16054,"01"
"01_5",1,27573,16059,"01"
"01_5",1,27575,16057,"01"
"01_5",1,27577,16054,"01"
"01_5",1,27561,16042,"01"
"01_5",1,27560,16047,"01"
"01_5",1,27562,16047,"01"
"01_6",1,27570,16054,"01"
"01_6",1,27570,16050,"01"
"01_6",1,27570,16054,"01"
"01_7",1,27834,16080,"01"
"01_7",1,27836,16078,"01"
"01_7",1,27837,16078,"01"
"01_7",1,27836,16078,"01"
"01_7",1,27834,16080,"01"
"01_8",1,27443,16257,"01"
"01_8",1,27370,16263,"01"
"01_8",1,27385,16268,"01"
"01_8",1,27405,16301,"01"
"01_8",1,27420,16298,"01"
"01_8",1,27443,16257,"01"
"01_9",1,27142,16534,"01"
"01_9",1,27140,16516,"01"
"01_9",1,27119,16535,"01"
"01_9",1,27124,16579,"01"
"01_9",1,27118,16594,"01"
"01_9",1,27148,16603,"01"
"01_9",1,27142,16534,"01"
"01_10",1,27278,16269,"01"
"01_10",1,27273,16256,"01"
"01_10",1,27251,16255,"01"
"01_10",1,27218,16263,"01"
"01_10",1,27217,16247,"01"
"01_10",1,27200,16242,"01"
"01_10",1,27203,16273,"01"
"01_10",1,27238,16271,"01"
"01_10",1,27238,16285,"01"
"01_10",1,27257,16292,"01"
"01_10",1,27307,16283,"01"
"01_10",1,27304,16267,"01"
"01_10",1,27278,16269,"01"
"01_11",1,27443,16257,"01"
"01_11",1,27464,16255,"01"
"01_11",1,27472,16263,"01"
"01_11",1,27498,16233,"01"
"01_11",1,27522,16220,"01"
"01_11",1,27506,16207,"01"
"01_11",1,27475,16211,"01"
"01_11",1,27450,16221,"01"
"01_11",1,27443,16257,"01"
"01_12",1,27213,16547,"01"
"01_12",1,27205,16556,"01"
"01_12",1,27178,16569,"01"
"01_12",1,27233,16567,"01"
"01_12",1,27213,16547,"01"
"01_13",1,27370,16263,"01"
"01_13",1,27351,16219,"01"
"01_13",1,27340,16234,"01"
"01_13",1,27323,16238,"01"
"01_13",1,27327,16214,"01"
"01_13",1,27346,16187,"01"
"01_13",1,27354,16167,"01"
"01_13",1,27329,16153,"01"
"01_13",1,27320,16169,"01"
"01_13",1,27327,16194,"01"
"01_13",1,27326,16209,"01"
"01_13",1,27315,16224,"01"
"01_13",1,27302,16227,"01"
"01_13",1,27301,16244,"01"
"01_13",1,27316,16280,"01"
"01_13",1,27328,16292,"01"
"01_13",1,27343,16265,"01"
"01_13",1,27370,16263,"01"
"01_14",1,29385,18216,"01"
"01_14",1,29387,18188,"01"
"01_14",1,29375,18171,"01"
"01_14",1,29362,18176,"01"
"01_14",1,29360,18221,"01"
"01_14",1,29376,18226,"01"
"01_14",1,29385,18216,"01"
"01_15",1,29205,18339,"01"
"01_15",1,29226,18361,"01"
"01_15",1,29222,18371,"01"
"01_15",1,29241,18386,"01"
"01_15",1,29280,18388,"01"
"01_15",1,29279,18371,"01"
"01_15",1,29210,18323,"01"
"01_15",1,29205,18339,"01"
"01_16",1,29082,18315,"01"
"01_16",1,29078,18327,"01"
"01_16",1,29044,18328,"01"
"01_16",1,29056,18345,"01"
"01_16",1,29078,18343,"01"
"01_16",1,29108,18318,"01"
"01_16",1,29130,18315,"01"
"01_16",1,29142,18299,"01"
"01_16",1,29135,18281,"01"
"01_16",1,29120,18284,"01"
"01_16",1,29107,18274,"01"
"01_16",1,29034,18246,"01"
"01_16",1,29024,18253,"01"
"01_16",1,29054,18270,"01"
"01_16",1,29081,18297,"01"
"01_16",1,29090,18281,"01"
"01_16",1,29121,18287,"01"
"01_16",1,29106,18304,"01"
"01_16",1,29082,18315,"01"
"01_17",1,29348,18298,"01"
"01_17",1,29342,18265,"01"
"01_17",1,29338,18255,"01"
"01_17",1,29310,18211,"01"
"01_17",1,29305,18178,"01"
"01_17",1,29304,18174,"01"
"01_17",1,29300,18163,"01"
"01_17",1,29298,18159,"01"
"01_17",1,29280,18142,"01"
"01_17",1,29279,18129,"01"
"01_17",1,29285,18112,"01"
"01_17",1,29272,18102,"01"
"01_17",1,29282,18094,"01"
"01_17",1,29279,18078,"01"
"01_17",1,29277,18073,"01"
"01_17",1,29276,18061,"01"
"01_17",1,29279,18052,"01"
"01_17",1,29279,18040,"01"
"01_17",1,29271,18013,"01"
"01_17",1,29267,18013,"01"
"01_17",1,29265,18010,"01"
"01_17",1,29261,18002,"01"
"01_17",1,29262,17986,"01"
"01_17",1,29262,17982,"01"
"01_17",1,29267,17973,"01"
"01_17",1,29274,17970,"01"
"01_17",1,29298,17953,"01"
"01_17",1,29319,17932,"01"
"01_17",1,29333,17908,"01"
"01_17",1,29368,17871,"01"
"01_17",1,29380,17838,"01"
"01_17",1,29393,17843,"01"
"01_17",1,29388,17824,"01"
"01_17",1,29370,17821,"01"
"01_17",1,29386,17824,"01"
"01_17",1,29369,17860,"01"
"01_17",1,29350,17890,"01"
"01_17",1,29333,17908,"01"
"01_17",1,29319,17932,"01"
"01_17",1,29297,17953,"01"
"01_17",1,29270,17970,"01"
"01_17",1,29266,17975,"01"
"01_17",1,29262,17982,"01"
"01_17",1,29262,17985,"01"
"01_17",1,29261,18000,"01"
"01_17",1,29261,18002,"01"
"01_17",1,29263,18007,"01"
"01_17",1,29256,18014,"01"
"01_17",1,29272,18019,"01"
"01_17",1,29279,18039,"01"
"01_17",1,29276,18061,"01"
"01_17",1,29276,18073,"01"
"01_17",1,29279,18082,"01"
"01_17",1,29272,18102,"01"
"01_17",1,29256,18102,"01"
"01_17",1,29274,18115,"01"
"01_17",1,29278,18127,"01"
"01_17",1,29277,18135,"01"
"01_17",1,29279,18140,"01"
"01_17",1,29280,18143,"01"
"01_17",1,29298,18160,"01"
"01_17",1,29305,18176,"01"
"01_17",1,29308,18198,"01"
"01_17",1,29303,18201,"01"
"01_17",1,29303,18227,"01"
"01_17",1,29319,18225,"01"
"01_17",1,29337,18254,"01"
"01_17",1,29342,18265,"01"
"01_17",1,29348,18298,"01"
"01_18",1,29265,18577,"01"
"01_18",1,29265,18566,"01"
"01_18",1,29259,18555,"01"
"01_18",1,29252,18565,"01"
"01_18",1,29250,18569,"01"
"01_18",1,29247,18584,"01"
"01_18",1,29247,18587,"01"
"01_18",1,29249,18614,"01"
"01_18",1,29240,18613,"01"
"01_18",1,29234,18628,"01"
"01_18",1,29250,18626,"01"
"01_18",1,29251,18639,"01"
"01_18",1,29252,18642,"01"
"01_18",1,29255,18656,"01"
"01_18",1,29259,18684,"01"
"01_18",1,29252,18730,"01"
"01_18",1,29257,18769,"01"
"01_18",1,29254,18774,"01"
"01_18",1,29239,18824,"01"
"01_18",1,29244,18860,"01"
"01_18",1,29241,18882,"01"
"01_18",1,29236,18890,"01"
"01_18",1,29242,18893,"01"
"01_18",1,29245,18922,"01"
"01_18",1,29244,18926,"01"
"01_18",1,29243,18929,"01"
"01_18",1,29230,18957,"01"
"01_18",1,29204,18959,"01"
"01_18",1,29189,18954,"01"
"01_18",1,29175,18962,"01"
"01_18",1,29226,18958,"01"
"01_18",1,29229,18960,"01"
"01_18",1,29216,18994,"01"
"01_18",1,29206,19015,"01"
"01_18",1,29171,19020,"01"
"01_18",1,29143,18989,"01"
"01_18",1,29132,18989,"01"
"01_18",1,29108,18969,"01"
"01_18",1,29100,18970,"01"
"01_18",1,29062,18944,"01"
"01_18",1,29047,18921,"01"
"01_18",1,29040,18910,"01"
"01_18",1,29020,18892,"01"
"01_18",1,29009,18871,"01"
"01_18",1,29017,18902,"01"
"01_18",1,29021,18894,"01"
"01_18",1,29039,18911,"01"
"01_18",1,29035,18920,"01"
"01_18",1,29045,18918,"01"
"01_18",1,29062,18945,"01"
"01_18",1,29063,18949,"01"
"01_18",1,29120,18981,"01"
"01_18",1,29176,19026,"01"
"01_18",1,29172,19034,"01"
"01_18",1,29170,19042,"01"
"01_18",1,29173,19053,"01"
"01_18",1,29180,19067,"01"
"01_18",1,29202,19079,"01"
"01_18",1,29219,19075,"01"
"01_18",1,29222,19073,"01"
"01_18",1,29224,19071,"01"
"01_18",1,29226,19069,"01"
"01_18",1,29228,19066,"01"
"01_18",1,29229,19064,"01"
"01_18",1,29230,19059,"01"
"01_18",1,29231,19056,"01"
"01_18",1,29232,19052,"01"
"01_18",1,29257,19068,"01"
"01_18",1,29313,19072,"01"
"01_18",1,29343,19081,"01"
"01_18",1,29367,19083,"01"
"01_18",1,29378,19089,"01"
"01_18",1,29388,19094,"01"
"01_18",1,29403,19101,"01"
"01_18",1,29424,19109,"01"
"01_18",1,29458,19105,"01"
"01_18",1,29478,19109,"01"
"01_18",1,29494,19118,"01"
"01_18",1,29478,19095,"01"
"01_18",1,29469,19103,"01"
"01_18",1,29423,19109,"01"
"01_18",1,29395,19096,"01"
"01_18",1,29392,19096,"01"
"01_18",1,29378,19089,"01"
"01_18",1,29373,19085,"01"
"01_18",1,29369,19083,"01"
"01_18",1,29366,19083,"01"
"01_18",1,29341,19080,"01"
"01_18",1,29318,19070,"01"
"01_18",1,29313,19068,"01"
"01_18",1,29257,19067,"01"
"01_18",1,29232,19052,"01"
"01_18",1,29250,19037,"01"
"01_18",1,29252,19014,"01"
"01_18",1,29246,19036,"01"
"01_18",1,29229,19034,"01"
"01_18",1,29226,19030,"01"
"01_18",1,29222,19027,"01"
"01_18",1,29215,19022,"01"
"01_18",1,29214,19019,"01"
"01_18",1,29212,19020,"01"
"01_18",1,29205,19019,"01"
"01_18",1,29222,18994,"01"
"01_18",1,29221,18983,"01"
"01_18",1,29230,18957,"01"
"01_18",1,29252,18956,"01"
"01_18",1,29236,18945,"01"
"01_18",1,29243,18929,"01"
"01_18",1,29245,18925,"01"
"01_18",1,29245,18922,"01"
"01_18",1,29245,18917,"01"
"01_18",1,29242,18893,"01"
"01_18",1,29258,18878,"01"
"01_18",1,29244,18860,"01"
"01_18",1,29250,18841,"01"
"01_18",1,29248,18815,"01"
"01_18",1,29257,18774,"01"
"01_18",1,29257,18767,"01"
"01_18",1,29255,18739,"01"
"01_18",1,29259,18719,"01"
"01_18",1,29259,18684,"01"
"01_18",1,29301,18680,"01"
"01_18",1,29306,18670,"01"
"01_18",1,29311,18650,"01"
"01_18",1,29306,18636,"01"
"01_18",1,29309,18590,"01"
"01_18",1,29290,18666,"01"
"01_18",1,29257,18667,"01"
"01_18",1,29255,18653,"01"
"01_18",1,29251,18639,"01"
"01_18",1,29247,18587,"01"
"01_18",1,29250,18569,"01"
"01_18",1,29254,18562,"01"
"01_18",1,29265,18577,"01"
"01_18",2,29221,19048,"01"
"01_18",2,29232,19052,"01"
"01_18",2,29231,19054,"01"
"01_18",2,29229,19051,"01"
"01_18",2,29228,19052,"01"
"01_18",2,29231,19055,"01"
"01_18",2,29230,19059,"01"
"01_18",2,29228,19066,"01"
"01_18",2,29224,19071,"01"
"01_18",2,29219,19075,"01"
"01_18",2,29202,19079,"01"
"01_18",2,29179,19063,"01"
"01_18",2,29173,19051,"01"
"01_18",2,29173,19034,"01"
"01_18",2,29177,19026,"01"
"01_18",2,29183,19022,"01"
"01_18",2,29194,19020,"01"
"01_18",2,29200,19034,"01"
"01_18",2,29204,19024,"01"
"01_18",2,29208,19024,"01"
"01_18",2,29215,19031,"01"
"01_18",2,29215,19022,"01"
"01_18",2,29226,19030,"01"
"01_18",2,29230,19037,"01"
"01_18",2,29230,19045,"01"
"01_18",2,29218,19044,"01"
"01_18",2,29207,19044,"01"
"01_18",2,29206,19044,"01"
"01_18",2,29205,19043,"01"
"01_18",2,29204,19043,"01"
"01_18",2,29202,19051,"01"
"01_18",2,29206,19048,"01"
"01_18",2,29221,19048,"01"
"01_19",1,29256,18200,"01"
"01_19",1,29254,18165,"01"
"01_19",1,29219,18169,"01"
"01_19",1,29207,18179,"01"
"01_19",1,29212,18211,"01"
"01_19",1,29229,18226,"01"
"01_19",1,29256,18200,"01"
"01_20",1,29152,18355,"01"
"01_20",1,29169,18368,"01"
"01_20",1,29175,18397,"01"
"01_20",1,29157,18400,"01"
"01_20",1,29126,18419,"01"
"01_20",1,29106,18399,"01"
"01_20",1,29097,18411,"01"
"01_20",1,29106,18428,"01"
"01_20",1,29120,18423,"01"
"01_20",1,29163,18427,"01"
"01_20",1,29175,18399,"01"
"01_20",1,29185,18399,"01"
"01_20",1,29203,18378,"01"
"01_20",1,29190,18355,"01"
"01_20",1,29166,18336,"01"
"01_20",1,29163,18322,"01"
"01_20",1,29140,18330,"01"
"01_20",1,29139,18344,"01"
"01_20",1,29152,18355,"01"
"01_21",1,28999,18623,"01"
"01_21",1,29007,18608,"01"
"01_21",1,29010,18598,"01"
"01_21",1,28989,18586,"01"
"01_21",1,28999,18623,"01"
"01_22",1,28899,18607,"01"
"01_22",1,28930,18625,"01"
"01_22",1,28929,18611,"01"
"01_22",1,28899,18607,"01"
"01_23",1,28968,18570,"01"
"01_23",1,28950,18558,"01"
"01_23",1,28935,18571,"01"
"01_23",1,28943,18588,"01"
"01_23",1,28959,18567,"01"
"01_23",1,28968,18570,"01"
"01_24",1,29193,18532,"01"
"01_24",1,29181,18539,"01"
"01_24",1,29196,18565,"01"
"01_24",1,29201,18542,"01"
"01_24",1,29193,18532,"01"
"01_25",1,29334,18375,"01"
"01_25",1,29329,18361,"01"
"01_25",1,29336,18344,"01"
"01_25",1,29342,18335,"01"
"01_25",1,29347,18322,"01"
"01_25",1,29348,18299,"01"
"01_25",1,29346,18322,"01"
"01_25",1,29330,18357,"01"
"01_25",1,29329,18361,"01"
"01_25",1,29328,18369,"01"
"01_25",1,29334,18375,"01"
"01_26",1,29068,18313,"01"
"01_26",1,29081,18297,"01"
"01_26",1,29034,18303,"01"
"01_26",1,29049,18312,"01"
"01_26",1,29068,18313,"01"
"01_27",1,29229,18274,"01"
"01_27",1,29208,18261,"01"
"01_27",1,29198,18280,"01"
"01_27",1,29229,18274,"01"
"01_28",1,29043,18431,"01"
"01_28",1,29013,18441,"01"
"01_28",1,29016,18478,"01"
"01_28",1,29060,18429,"01"
"01_28",1,29050,18427,"01"
"01_28",1,29043,18431,"01"
"01_29",1,29029,18109,"01"
"01_29",1,29041,18127,"01"
"01_29",1,29061,18127,"01"
"01_29",1,29065,18158,"01"
"01_29",1,29076,18165,"01"
"01_29",1,29082,18206,"01"
"01_29",1,29101,18193,"01"
"01_29",1,29111,18167,"01"
"01_29",1,29137,18170,"01"
"01_29",1,29147,18161,"01"
"01_29",1,29120,18148,"01"
"01_29",1,29115,18137,"01"
"01_29",1,29115,18157,"01"
"01_29",1,29088,18169,"01"
"01_29",1,29075,18149,"01"
"01_29",1,29062,18087,"01"
"01_29",1,29043,18080,"01"
"01_29",1,29037,18055,"01"
"01_29",1,29025,18060,"01"
"01_29",1,29039,18084,"01"
"01_29",1,29008,18086,"01"
"01_29",1,29000,18070,"01"
"01_29",1,29005,18059,"01"
"01_29",1,28983,18050,"01"
"01_29",1,28985,18075,"01"
"01_29",1,29006,18086,"01"
"01_29",1,29029,18109,"01"
"01_30",1,29207,18429,"01"
"01_30",1,29205,18457,"01"
"01_30",1,29237,18434,"01"
"01_30",1,29254,18436,"01"
"01_30",1,29254,18416,"01"
"01_30",1,29207,18429,"01"
"01_31",1,29071,18596,"01"
"01_31",1,29077,18595,"01"
"01_31",1,29077,18583,"01"
"01_31",1,29071,18596,"01"
"01_32",1,28991,18691,"01"
"01_32",1,28978,18692,"01"
"01_32",1,28978,18675,"01"
"01_32",1,28960,18673,"01"
"01_32",1,28966,18693,"01"
"01_32",1,28977,18702,"01"
"01_32",1,28991,18691,"01"
"01_33",1,28974,18437,"01"
"01_33",1,28997,18415,"01"
"01_33",1,28977,18414,"01"
"01_33",1,28974,18437,"01"
"01_34",1,29334,18375,"01"
"01_34",1,29356,18384,"01"
"01_34",1,29357,18366,"01"
"01_34",1,29381,18335,"01"
"01_34",1,29367,18311,"01"
"01_34",1,29348,18298,"01"
"01_34",1,29348,18299,"01"
"01_34",1,29349,18312,"01"
"01_34",1,29363,18326,"01"
"01_34",1,29356,18353,"01"
"01_34",1,29334,18375,"01"
"01_35",1,28543,18798,"01"
"01_35",1,28562,18806,"01"
"01_35",1,28559,18784,"01"
"01_35",1,28543,18798,"01"
"01_36",1,28267,18759,"01"
"01_36",1,28300,18755,"01"
"01_36",1,28305,18720,"01"
"01_36",1,28313,18698,"01"
"01_36",1,28336,18709,"01"
"01_36",1,28342,18681,"01"
"01_36",1,28312,18657,"01"
"01_36",1,28293,18652,"01"
"01_36",1,28293,18674,"01"
"01_36",1,28283,18684,"01"
"01_36",1,28279,18706,"01"
"01_36",1,28264,18731,"01"
"01_36",1,28267,18759,"01"
"01_37",1,28457,18790,"01"
"01_37",1,28457,18826,"01"
"01_37",1,28472,18810,"01"
"01_37",1,28472,18794,"01"
"01_37",1,28457,18790,"01"
"01_38",1,28419,18650,"01"
"01_38",1,28455,18643,"01"
"01_38",1,28454,18634,"01"
"01_38",1,28419,18650,"01"
"01_39",1,28554,18737,"01"
"01_39",1,28531,18726,"01"
"01_39",1,28523,18753,"01"
"01_39",1,28534,18760,"01"
"01_39",1,28549,18782,"01"
"01_39",1,28558,18772,"01"
"01_39",1,28554,18737,"01"
"01_40",1,28287,18854,"01"
"01_40",1,28313,18822,"01"
"01_40",1,28303,18796,"01"
"01_40",1,28281,18801,"01"
"01_40",1,28287,18821,"01"
"01_40",1,28278,18841,"01"
"01_40",1,28262,18846,"01"
"01_40",1,28244,18833,"01"
"01_40",1,28222,18843,"01"
"01_40",1,28206,18830,"01"
"01_40",1,28239,18794,"01"
"01_40",1,28253,18806,"01"
"01_40",1,28239,18778,"01"
"01_40",1,28237,18739,"01"
"01_40",1,28244,18725,"01"
"01_40",1,28228,18711,"01"
"01_40",1,28258,18693,"01"
"01_40",1,28236,18677,"01"
"01_40",1,28225,18699,"01"
"01_40",1,28214,18697,"01"
"01_40",1,28190,18662,"01"
"01_40",1,28177,18650,"01"
"01_40",1,28167,18660,"01"
"01_40",1,28174,18676,"01"
"01_40",1,28163,18707,"01"
"01_40",1,28179,18696,"01"
"01_40",1,28217,18725,"01"
"01_40",1,28216,18749,"01"
"01_40",1,28199,18761,"01"
"01_40",1,28209,18783,"01"
"01_40",1,28196,18804,"01"
"01_40",1,28195,18817,"01"
"01_40",1,28180,18831,"01"
"01_40",1,28157,18838,"01"
"01_40",1,28161,18863,"01"
"01_40",1,28138,18857,"01"
"01_40",1,28133,18871,"01"
"01_40",1,28215,18862,"01"
"01_40",1,28249,18871,"01"
"01_40",1,28253,18862,"01"
"01_40",1,28287,18854,"01"
"01_41",1,28540,18620,"01"
"01_41",1,28538,18597,"01"
"01_41",1,28517,18602,"01"
"01_41",1,28519,18625,"01"
"01_41",1,28540,18620,"01"
"01_42",1,28475,18792,"01"
"01_42",1,28471,18788,"01"
"01_42",1,28472,18794,"01"
"01_42",1,28475,18792,"01"
"01_43",1,28475,18792,"01"
"01_43",1,28478,18800,"01"
"01_43",1,28505,18789,"01"
"01_43",1,28495,18776,"01"
"01_43",1,28481,18781,"01"
"01_43",1,28475,18792,"01"
"01_44",1,27046,15808,"01"
"01_44",1,27050,15805,"01"
"01_44",1,27046,15805,"01"
"01_44",1,27046,15808,"01"
"01_45",1,27271,15759,"01"
"01_45",1,27281,15754,"01"
"01_45",1,27274,15744,"01"
"01_45",1,27239,15733,"01"
"01_45",1,27229,15734,"01"
"01_45",1,27240,15733,"01"
"01_45",1,27274,15744,"01"
"01_45",1,27271,15759,"01"
"01_46",1,27097,15774,"01"
"01_46",1,27108,15761,"01"
"01_46",1,27096,15769,"01"
"01_46",1,27097,15774,"01"
"01_47",1,27282,15745,"01"
"01_47",1,27306,15752,"01"
"01_47",1,27318,15752,"01"
"01_47",1,27330,15769,"01"
"01_47",1,27335,15764,"01"
"01_47",1,27321,15752,"01"
"01_47",1,27316,15749,"01"
"01_47",1,27306,15751,"01"
