"GEOID20","pop","black_alone","black_any","vap","black_any_vap"
"132110103011058",0,0,0,0,0
"132110103011059",12,0,0,12,0
"132110103011060",0,0,0,0,0
"132110103011061",0,0,0,0,0
"132110103011062",19,2,3,8,1
"132110103011063",5,0,0,3,0
"132110103011064",16,4,4,14,3
"132110103011065",13,0,0,13,0
"132110103011066",0,0,0,0,0
"132110103011067",0,0,0,0,0
"132110103011068",502,373,375,344,234
"132110103011069",33,21,21,25,16
"132110103011070",26,7,7,26,7
"132110103011071",15,0,3,10,1
"132110103011072",28,3,3,25,0
"132110103011073",11,0,1,9,0
"132110103011074",7,0,0,6,0
"132110103011075",37,1,1,28,1
"132110103011076",31,11,13,25,9
"132110103011077",88,30,32,85,31
"132110103011078",0,0,0,0,0
"132110103011079",15,0,0,15,0
"132110103011080",11,0,0,5,0
"132110103011081",17,1,1,17,1
"132110103011082",9,0,0,9,0
"132110103011083",0,0,0,0,0
"132110103011084",0,0,0,0,0
"132110103011085",16,3,3,13,0
"132110103011086",10,4,6,3,1
"132110103011087",8,3,3,8,3
"132110103011088",0,0,0,0,0
"132110103011089",6,0,0,6,0
"132110103011090",41,1,1,35,1
"132110103011091",0,0,0,0,0
"132110103011092",8,0,0,8,0
"132110103011093",36,2,2,22,0
"132110103011094",5,0,1,4,1
"132110103011095",24,0,0,23,0
"132110103011096",3,0,0,3,0
"132110103011097",13,5,5,12,5
"132110103011098",14,5,5,9,0
"132110103011099",11,1,1,8,1
"132110103011100",7,0,0,6,0
"132110103011101",77,54,54,60,41
"132110103011102",3,3,3,3,3
"132110103011103",0,0,0,0,0
"132110103011104",1,1,1,1,1
"132110103011105",12,2,2,11,2
"132110103011106",18,0,1,17,1
"132110103011107",6,0,0,0,0
"132110103011108",44,0,0,39,0
"132110103011109",15,0,0,14,0
"132110103011110",0,0,0,0,0
"132110103011111",0,0,0,0,0
"132110103011112",3,0,0,2,0
"132110103011113",0,0,0,0,0
"132110103011114",0,0,0,0,0
"132110103011115",0,0,0,0,0
"132110103011116",0,0,0,0,0
"132110103011117",0,0,0,0,0
"132110103011118",24,2,2,15,2
"132110103011119",102,8,8,84,8
"132110103011120",17,5,5,14,5
"132110103011121",21,0,0,17,0
"132110103011122",1,0,0,1,0
"132110103011123",0,0,0,0,0
"132110103012000",88,11,11,72,11
"132110103012001",18,4,5,14,3
"132110103012002",42,0,0,24,0
"132110103012003",42,0,0,35,0
"132110103012004",100,26,26,90,26
"132110103012005",13,3,3,12,2
"132110103012006",5,0,0,5,0
"132110103012007",50,1,1,29,0
"132110103012008",0,0,0,0,0
"132110103012009",0,0,0,0,0
"132110103012010",47,22,23,37,19
"132110103012011",52,45,45,48,41
"132110103012012",26,10,10,18,5
"132110103012013",23,4,5,15,1
"132110103012014",16,9,10,12,7
"132110103012015",0,0,0,0,0
"132110103012016",0,0,0,0,0
"132110103012017",0,0,0,0,0
"132110103012018",0,0,0,0,0
"132110103012019",4,0,0,4,0
"132110103012020",19,18,19,19,19
"132110103012021",108,77,78,83,69
"132110103012022",4,4,4,4,4
"132110103012023",42,41,42,37,37
"132110103012024",3,0,0,3,0
"132110103012025",54,51,54,45,45
"132110103012026",0,0,0,0,0
"132110103012027",10,9,9,8,7
"132110103012028",15,13,13,5,5
"132110103012029",5,4,4,1,0
"132110103012030",91,13,16,72,8
"132110103012031",13,2,3,12,3
"132110103012032",6,2,2,5,1
"132110103012033",57,40,41,48,34
"132110103012034",0,0,0,0,0
"132110103012035",15,12,12,13,12
"132110103012036",63,58,58,44,44
"132110103012037",48,44,44,43,39
"132110103012038",11,8,8,10,8
"132110103012039",11,6,7,8,6
"132110103012040",13,1,2,12,2
"132110103012041",0,0,0,0,0
"132110103012042",97,70,70,94,68
"132110103012043",98,91,93,73,68
"132110103012044",47,46,47,27,27
"132110103012045",13,11,12,11,10
"132110103012046",31,30,30,28,28
"132110103012047",45,42,42,38,35
"132110103012048",10,6,9,7,6
"132110103012049",60,15,16,58,14
"132110103012050",6,4,4,3,1
"132110103012051",0,0,0,0,0
"132110103012052",0,0,0,0,0
"132110103012053",0,0,0,0,0
"132110103012054",0,0,0,0,0
"132110103021000",98,6,6,75,6
"132110103021001",34,3,5,17,1
"132110103021002",65,21,21,50,17
"132110103021003",25,18,18,23,17
"132110103021004",0,0,0,0,0
"132110103021005",0,0,0,0,0
"132110103021006",19,15,15,19,15
"132110103021007",0,0,0,0,0
"132110103021008",0,0,0,0,0
"132110103021009",37,30,30,32,30
"132110103021010",0,0,0,0,0
"132110103021011",19,17,17,15,15
"132110103021012",8,1,2,2,0
"132110103021013",0,0,0,0,0
"132110103021014",0,0,0,0,0
"132110103021015",0,0,0,0,0
"132110103021016",0,0,0,0,0
"132110103021017",13,2,7,8,3
"132110103021018",0,0,0,0,0
"132110103021019",193,28,28,137,22
"132110103021020",0,0,0,0,0
"132110103021021",0,0,0,0,0
"132110103021022",14,9,9,9,7
"132110103021023",269,37,37,216,29
"132110103021024",16,0,0,11,0
"132110103021025",40,2,2,30,0
"132110103021026",10,0,0,7,0
"132110103021027",74,0,0,65,0
"132110103021028",92,9,9,74,7
"132110103021029",25,2,2,21,0
"132110103021030",64,0,0,54,0
"132110103021031",55,2,2,43,0
"132110103021032",41,27,35,26,20
"132110103021033",39,16,19,31,12
"132110103021034",201,73,73,168,47
"132110103021035",18,5,5,15,5
"132110103021036",0,0,0,0,0
"132110103021037",26,17,19,18,15
"132110103021038",62,57,57,49,44
"132110103021039",63,59,59,38,34
"132110103021040",4,0,0,3,0
"132110103021041",131,104,107,78,66
"132110103021042",0,0,0,0,0
"132110103021043",16,8,8,11,6
"132110103021044",0,0,0,0,0
"132110103021045",0,0,0,0,0
"132110103021046",18,2,2,14,2
"132110103021047",0,0,0,0,0
"132110103021048",96,5,5,64,3
"132110103021049",85,13,14,55,7
"132110103021050",52,7,8,34,3
"132110103021051",12,2,3,5,2
"132110103021052",1,0,0,1,0
"132110103021053",0,0,0,0,0
"132110103021054",0,0,0,0,0
"132110103021055",54,3,4,37,2
"132110103021056",0,0,0,0,0
"132110103021057",0,0,0,0,0
"132110103021058",9,1,1,6,0
"132110103022000",0,0,0,0,0
"132110103022001",34,0,0,26,0
"132110103022002",25,2,2,22,1
"132110103022003",25,2,2,16,0
"132110103022004",5,0,0,5,0
"132110103022005",43,1,1,29,0
"132110103022006",23,3,3,21,1
"132110103022007",34,2,2,24,0
"132110103022008",75,5,6,61,4
"132110103022009",48,0,1,46,1
"132110103022010",9,2,3,9,3
"132110103022011",13,4,4,12,3
"132110103022012",25,1,1,20,1
"132110103022013",118,105,107,91,83
"132110103022014",64,56,56,51,47
"132110103022015",59,57,58,51,50
"132110103022016",127,78,87,73,54
"132110103022017",11,3,3,10,3
"132110103022018",0,0,0,0,0
"132110103022019",0,0,0,0,0
"132110103022020",39,2,2,34,2
"132110103022021",43,0,1,38,1
"132110103022022",0,0,0,0,0
"132110103022023",43,3,3,34,2
"132110103022024",11,2,2,7,2
"132110103022025",2,0,0,2,0
"132110103022026",27,3,3,22,3
"132110103022027",62,46,46,31,22
"132110103022028",37,31,32,28,27
"132110103022029",2,0,0,1,0
"132110103022030",27,4,4,23,1
"132110103022031",0,0,0,0,0
"132110103022032",16,2,2,16,2
"132110103022033",0,0,0,0,0
"132110103022034",4,2,2,1,1
"132110103022035",11,1,1,8,1
"132110103022036",20,0,0,18,0
"132110103022037",0,0,0,0,0
"132110103022038",0,0,0,0,0
"132110103022039",0,0,0,0,0
"132110103022040",0,0,0,0,0
"132110103022041",0,0,0,0,0
"132110103022042",0,0,0,0,0
"132110103022043",0,0,0,0,0
"132110103022044",0,0,0,0,0
"132110103022045",0,0,0,0,0
"132110103022046",3,0,0,2,0
"132110103022047",8,1,1,3,1
"132110103022048",0,0,0,0,0
"132110103022049",0,0,0,0,0
"132110103022050",0,0,0,0,0
"132110103022051",0,0,0,0,0
"132110103022052",24,2,2,18,1
"132110103022053",137,22,23,112,20
"132110103022054",0,0,0,0,0
"132110103022055",0,0,0,0,0
"132110103022056",0,0,0,0,0
"132110103022057",0,0,0,0,0
"132110103022058",0,0,0,0,0
"132110103022059",0,0,0,0,0
"132110103022060",0,0,0,0,0
"132110103022061",0,0,0,0,0
"132110103022062",0,0,0,0,0
"132110103022063",0,0,0,0,0
"132110103022064",9,2,2,7,2
"132110103022065",0,0,0,0,0
"132110103022066",119,27,30,91,18
"132110103022067",11,3,3,8,1
"132110103022068",0,0,0,0,0
"132110103022069",0,0,0,0,0
"132110103022070",0,0,0,0,0
"132110103022071",9,0,1,5,1
"132110103022072",13,0,0,6,0
"132110103022073",0,0,0,0,0
"132110103022074",107,1,1,78,1
"132110103022075",47,1,1,36,1
"132110103022076",0,0,0,0,0
"132110103023000",0,0,0,0,0
"132110103023001",8,1,1,5,1
"132110103023002",20,5,5,18,5
"132110103023003",0,0,0,0,0
"132110103023004",0,0,0,0,0
"132110103023005",12,0,0,8,0
"132110103023006",57,25,25,39,21
"132110103023007",0,0,0,0,0
"132110103023008",0,0,0,0,0
"132110103023009",0,0,0,0,0
"132110103023010",13,2,4,8,0
"132110103023011",29,4,4,26,4
"132110103023012",0,0,0,0,0
"132110103023013",186,25,29,137,25
"132110103023014",23,11,11,9,1
"132110103023015",17,0,3,14,3
"132110103023016",0,0,0,0,0
"132110103023017",37,14,14,27,14
"132110103023018",37,7,7,25,7
"132110103023019",0,0,0,0,0
"132110103023020",186,20,20,138,18
"132110103023021",30,1,1,22,1
"132110103023022",0,0,0,0,0
"132110103023023",0,0,0,0,0
"132110103023024",4,0,0,4,0
"132110103023025",6,0,0,6,0
"132110103023026",0,0,0,0,0
"132110103023027",0,0,0,0,0
"132110103023028",11,0,1,8,1
"132110104001000",0,0,0,0,0
"132110104001001",91,18,19,69,16
"132110104001002",34,1,1,30,1
"132110104001003",33,0,2,21,0
"132110104001004",11,0,6,5,0
"132110104001005",98,9,9,80,8
"132110104001006",19,10,10,18,9
"132110104001007",11,3,3,11,3
"132110104001008",33,2,2,23,2
"132110104001009",270,45,45,180,29
"132110104001010",14,10,10,14,10
"132110104001011",9,0,1,8,1
"132110104001012",6,0,0,0,0
"132110104001013",21,0,2,18,2
"132110104001014",118,19,19,95,14
"132110104001015",20,3,3,8,2
"132110104001016",15,3,3,11,0
"132110104001017",46,19,19,36,19
"132110104001018",11,2,4,8,2
"132110104001019",12,2,2,11,2
"132110104001020",59,12,12,51,12
"132110104001021",0,0,0,0,0
"132110104001022",0,0,0,0,0
"132110104001023",16,4,6,13,5
"132110104001024",25,5,5,16,3
"132110104001025",9,1,1,6,0
"132110104001026",280,0,0,245,0
"132110104001027",25,15,16,19,11
"132110104001028",29,0,0,28,0
"132110104001029",0,0,0,0,0
"132110104001030",0,0,0,0,0
"132110104001031",9,0,0,9,0
"132110104001032",35,0,0,27,0
"132110104001033",40,0,0,34,0
"132110104001034",0,0,0,0,0
"132110104001035",0,0,0,0,0
"132110104001036",0,0,0,0,0
"132110104001037",0,0,0,0,0
"132110104001038",0,0,0,0,0
"132110104001039",66,2,2,44,2
"132110104001040",3,3,3,3,3
"132110104001041",0,0,0,0,0
"132110104001042",0,0,0,0,0
"132110104001043",48,9,9,37,9
"132110104001044",12,1,1,11,0
"132110104001045",19,2,2,19,2
"132110104001046",0,0,0,0,0
"132110104001047",2,0,0,2,0
"132110104001048",7,0,0,6,0
"132110104001049",17,0,0,10,0
"132110104001050",51,1,1,33,1
"132110104001051",28,0,1,24,0
"132110104001052",0,0,0,0,0
"132110104001053",40,2,2,33,2
"132110104001054",1,0,0,0,0
"132110104001055",18,8,8,14,4
"132110104001056",0,0,0,0,0
"132110104001057",15,1,2,11,0
"132110104001058",6,0,0,6,0
"132110104001059",40,2,2,32,2
"132110104001060",0,0,0,0,0
"132110104001061",33,4,4,24,4
"132110104001062",16,0,1,11,0
"132110104001063",8,0,0,3,0
"132110104001064",5,2,2,3,2
"132110104001065",15,2,2,10,2
"132110104001066",4,1,2,4,2
"132110104001067",4,0,0,3,0
"132110104001068",33,0,0,21,0
"132110104001069",3,0,0,0,0
"132110104001070",15,3,3,11,3
"132110104001071",0,0,0,0,0
"132110104002000",0,0,0,0,0
"132110104002001",0,0,0,0,0
"132110104002002",0,0,0,0,0
"132110104002003",0,0,0,0,0
"132110104002004",0,0,0,0,0
"132110104002005",0,0,0,0,0
"132110104002006",0,0,0,0,0
"132110104002007",0,0,0,0,0
"132110104002008",0,0,0,0,0
"132110104002009",0,0,0,0,0
"132110104002010",0,0,0,0,0
"132110104002011",8,0,0,8,0
"132110104002012",0,0,0,0,0
"132110104002013",0,0,0,0,0
"132110104002014",3,0,3,0,0
"132110104002015",11,0,2,11,2
"132110104002016",0,0,0,0,0
"132110104002017",32,0,0,25,0
"132110104002018",30,1,1,21,0
"132110104002019",27,1,1,24,1
"132110104002020",8,0,0,8,0
"132110104002021",122,0,0,104,0
"132110104002022",25,0,0,23,0
"132110104002023",50,6,6,44,5
"132110104002024",0,0,0,0,0
"132110104002025",58,1,1,45,0
"132110104002026",97,12,12,84,12
"132110104002027",82,1,1,82,1
"132110104002028",38,4,4,38,4
"132110104002029",27,3,3,23,2
"132110104002030",11,5,5,11,5
"132110104002031",17,0,0,17,0
"132110104002032",13,3,3,9,3
"132110104002033",31,1,1,24,0
"132110104002034",48,6,6,38,6
"132110104002035",0,0,0,0,0
"132110104002036",56,19,21,48,21
"132110104002037",21,0,1,14,1
"132110104002038",7,1,1,7,1
"132110104002039",42,0,0,29,0
"132110104002040",18,0,0,11,0
"132110104002041",4,0,0,4,0
"132110104002042",4,0,0,4,0
"132110104002043",4,1,1,1,1
"132110104002044",0,0,0,0,0
"132110104002045",12,0,0,8,0
"132110104002046",2,1,1,1,1
"132110104002047",21,0,0,14,0
"132110104002048",23,13,13,23,13
"132110104002049",13,4,4,8,4
"132110104002050",24,24,24,20,20
"132110104002051",18,4,4,9,0
"132110104002052",0,0,0,0,0
"132110104002053",0,0,0,0,0
"132110104002054",14,3,3,11,0
"132110104002055",9,1,1,9,1
"132110104002056",5,0,0,5,0
"132110104002057",9,0,0,7,0
"132110104002058",18,2,2,18,2
"132110104002059",3,0,0,1,0
"132110104002060",75,0,0,56,0
"132110104002061",1,0,1,1,1
"132110104002062",0,0,0,0,0
"132110104002063",49,1,1,46,0
"132110104002064",0,0,0,0,0
"132110104002065",0,0,0,0,0
"132110104002066",0,0,0,0,0
"132110104002067",1,0,0,0,0
"132110104002068",32,0,0,26,0
"132110104002069",53,2,2,46,2
"132110104002070",27,0,0,20,0
"132110104002071",1,0,0,1,0
"132110104002072",6,2,2,5,2
"132110105001000",127,24,25,100,24
"132110105001001",96,2,2,61,2
"132110105001002",59,0,0,41,0
"132110105001003",3,0,0,3,0
"132110105001004",5,3,3,4,3
"132110105001005",67,0,0,62,0
"132110105001006",50,0,0,49,0
"132110105001007",13,0,0,12,0
"132110105001008",0,0,0,0,0
"132110105001009",28,0,0,25,0
"132110105001010",0,0,0,0,0
"132110105001011",0,0,0,0,0
"132110105001012",5,3,3,2,0
"132110105001013",0,0,0,0,0
"132110105001014",12,6,6,12,6
"132110105001015",39,0,0,24,0
"132110105001016",27,0,0,21,0
"132110105001017",5,0,0,3,0
"132110105001018",28,2,2,26,0
"132110105001019",0,0,0,0,0
"132110105001020",3,0,0,3,0
"132110105001021",42,0,0,28,0
"132110105001022",16,0,0,15,0
"132110105001023",15,0,0,10,0
"132110105001024",9,0,1,6,0
"132110105001025",32,1,1,22,1
"132110105001026",26,4,4,20,3
"132110105001027",13,2,2,10,0
"132110105001028",11,0,0,11,0
"132110105001029",52,5,5,42,5
"132110105001030",18,0,0,14,0
"132110105001031",1,0,1,1,1
"132110105001032",22,2,2,17,2
"132110105001033",0,0,0,0,0
"132110105001034",8,1,1,7,0
"132110105001035",20,11,11,20,11
"132110105001036",15,0,1,12,0
"132110105001037",19,2,2,12,2
"132110105001038",0,0,0,0,0
"132110105001039",0,0,0,0,0
"132110105001040",0,0,0,0,0
"132110105001041",48,0,0,39,0
"132110105001042",0,0,0,0,0
"132110105001043",2,0,0,1,0
"132110105001044",20,0,0,20,0
"132110105001045",3,0,1,3,1
"132110105001046",4,1,1,4,1
"132110105001047",12,2,2,7,2
"132110105001048",0,0,0,0,0
"132110105001049",0,0,0,0,0
"132110105001050",0,0,0,0,0
"132110105001051",0,0,0,0,0
"132110105001052",0,0,0,0,0
"132110105001053",0,0,0,0,0
"132110105001054",0,0,0,0,0
"132110105001055",7,3,3,4,0
"132110105001056",18,1,1,16,0
"132110105001057",13,0,0,7,0
"132110105001058",2,1,2,0,0
"132110105001059",0,0,0,0,0
"132110105001060",10,0,0,7,0
"132110105001061",1,0,0,1,0
"132110105001062",0,0,0,0,0
"132110105001063",0,0,0,0,0
"132110105001064",16,2,2,14,2
"132110105001065",0,0,0,0,0
"132110105001066",0,0,0,0,0
"132110105001067",0,0,0,0,0
"132110105001068",29,0,0,29,0
"132110105001069",3,2,2,2,2
"132110105001070",37,0,0,26,0
"132110105001071",7,0,0,5,0
"132110105001072",3,0,0,3,0
"132110105001073",6,1,1,2,1
"132110105001074",0,0,0,0,0
"132110105001075",0,0,0,0,0
"132110105001076",0,0,0,0,0
"132110105001077",8,3,3,5,3
"132110105001078",14,0,0,8,0
"132110105001079",4,0,0,3,0
"132110105001080",3,0,0,3,0
"132110105001081",10,0,2,7,2
"132110105001082",0,0,0,0,0
"132110105001083",14,0,0,10,0
"132110105001084",3,0,1,2,0
"132110105001085",7,0,0,5,0
"132110105001086",0,0,0,0,0
"132110105001087",0,0,0,0,0
"132110105001088",0,0,0,0,0
"132110105001089",5,0,0,2,0
"132110105001090",3,1,1,2,0
"132110105001091",25,0,1,16,1
"132110105001092",12,0,1,7,0
"132110105001093",0,0,0,0,0
"132110105001094",0,0,0,0,0
"132110105001095",0,0,0,0,0
"132110105001096",5,0,2,0,0
"132110105001097",0,0,0,0,0
"132110105001098",0,0,0,0,0
"132110105001099",14,0,0,13,0
"132110105001100",2,0,0,2,0
"132110105001101",18,3,3,18,3
"132110105001102",8,2,2,3,0
"132110105001103",6,0,0,4,0
"132110105001104",4,0,0,1,0
"132110105001105",29,21,21,29,21
"132110105001106",7,0,0,5,0
"132110105001107",11,0,0,10,0
"132110105001108",7,2,2,5,2
"132110105001109",33,8,8,29,8
"132110105001110",0,0,0,0,0
"132110105001111",17,0,0,15,0
"132110105001112",1,0,0,1,0
"132110105001113",59,8,8,50,8
"132110105001114",5,0,0,3,0
"132110105001115",99,12,16,75,12
"132110105001116",18,0,0,14,0
"132110105001117",0,0,0,0,0
"132110105001118",5,0,0,0,0
"132110105001119",69,19,19,49,18
"132110105001120",3,0,0,3,0
"132110105001121",0,0,0,0,0
"132110105001122",6,5,5,2,1
"132110105001123",23,16,16,10,10
"132110105001124",0,0,0,0,0
"132110105001125",32,4,4,29,4
"132130101001000",71,0,0,52,0
"132130101001001",8,0,0,7,0
"132130101001002",8,0,0,8,0
"132130101001003",0,0,0,0,0
"132130101001004",59,1,2,40,1
"132130101001005",37,0,0,30,0
"132130101001006",25,0,0,23,0
"132130101001007",25,1,1,18,1
"132130101001008",4,0,0,4,0
"132130101001009",49,1,1,34,1
"132130101001010",16,0,0,13,0
"132130101001011",0,0,0,0,0
"132130101001012",61,0,0,44,0
"132130101001013",11,0,0,7,0
"132130101001014",3,0,0,3,0
"132130101001015",105,0,0,93,0
"132130101001016",45,1,1,32,1
"132130101001017",0,0,0,0,0
"132130101001018",75,0,1,58,0
"132130101001019",183,0,0,149,0
"132130101001020",14,0,1,13,0
"132130101001021",3,0,1,2,0
"132130101001022",11,0,0,8,0
"132130101001023",14,0,0,8,0
"132130101001024",8,0,1,7,0
"132130101001025",6,0,0,3,0
"132130101001026",5,1,1,5,1
"132130101002000",9,0,0,4,0
"132130101002001",0,0,0,0,0
"132130101002002",0,0,0,0,0
"132130101002003",0,0,0,0,0
"132130101002004",0,0,0,0,0
"132130101002005",97,0,0,74,0
"132130101002006",21,0,0,19,0
"132130101002007",7,0,0,4,0
"132130101002008",3,0,0,2,0
"132130101002009",3,0,0,3,0
"132130101002010",71,0,0,66,0
"132130101002011",0,0,0,0,0
"132130101002012",53,0,0,40,0
"132130101002013",0,0,0,0,0
"132130101002014",0,0,0,0,0
"132130101002015",2,0,0,1,0
"132130101002016",26,0,0,23,0
"132130101002017",54,0,0,41,0
"132130101002018",77,0,0,67,0
"132130101002019",5,0,0,4,0
"132130101002020",41,0,0,26,0
"132130101002021",25,0,1,14,1
"132130101002022",11,0,0,6,0
"132130101002023",28,0,0,22,0
"132130101002024",12,0,0,8,0
"132130101002025",0,0,0,0,0
"132130101002026",30,0,0,25,0
"132130101002027",0,0,0,0,0
"132130101003000",0,0,0,0,0
"132130101003001",16,0,0,16,0
"132130101003002",28,0,0,22,0
"132130101003003",4,1,1,4,1
"132130101003004",17,0,0,17,0
"132130101003005",14,0,0,10,0
"132130101003006",1,0,0,1,0
"132130101003007",38,0,0,20,0
"132130101003008",22,0,0,15,0
"132130101003009",10,0,0,10,0
"132130101003010",191,0,0,144,0
"132130101003011",41,0,0,31,0
"132130101003012",98,0,0,83,0
"132130101003013",27,0,0,13,0
"132130101003014",46,0,0,36,0
"132130101003015",40,0,0,35,0
"132130101003016",84,0,0,56,0
"132130101003017",50,0,0,49,0
"132130101003018",81,0,0,59,0
"132130101003019",57,0,0,46,0
"132130101004000",101,0,0,85,0
"132130101004001",150,0,0,130,0
"132130101004002",45,0,0,37,0
"132130101004003",7,0,1,4,0
"132130101004004",202,0,3,161,0
"132130101004005",31,1,1,21,1
"132130101004006",16,1,1,11,1
"132130101004007",88,0,0,69,0
"132130101004008",61,0,3,51,0
"132130101004009",11,1,1,9,1
"132130101004010",121,0,0,96,0
"132130101004011",51,0,0,38,0
"132130101004012",27,0,0,21,0
"132130101004013",45,0,0,38,0
"132130101004014",43,0,0,32,0
"132130101004015",25,0,1,22,0
"132130101004016",0,0,0,0,0
"132130101004017",77,0,0,66,0
"132130101004018",20,0,0,19,0
"132130102011000",7,0,0,6,0
"132130102011001",0,0,0,0,0
"132130102011002",4,2,2,4,2
"132130102011003",102,0,0,80,0
"132130102011004",256,0,0,207,0
"132130102011005",0,0,0,0,0
"132130102011006",4,0,0,4,0
"132130102011007",0,0,0,0,0
"132130102011008",10,0,1,10,1
"132130102011009",3,0,0,3,0
"132130102011010",16,1,1,12,0
"132130102011011",7,0,0,7,0
"132130102011012",1,0,0,1,0
"132130102011013",31,0,2,24,2
"132130102011014",9,0,0,9,0
"132130102011015",37,0,2,28,1
"132130102011016",106,0,0,87,0
"132130102011017",0,0,0,0,0
"132130102011018",36,0,0,26,0
"132130102011019",0,0,0,0,0
"132130102011020",18,0,0,15,0
"132130102011021",4,0,0,1,0
"132130102011022",0,0,0,0,0
"132130102011023",11,0,1,7,1
"132130102011024",29,0,0,21,0
"132130102011025",24,0,1,22,0
"132130102011026",190,0,0,153,0
"132130102011027",3,1,2,2,2
"132130102011028",12,2,2,12,2
"132130102011029",16,2,2,15,2
"132130102011030",399,3,4,312,3
"132130102011031",0,0,0,0,0
"132130102011032",0,0,0,0,0
"132130102011033",6,0,0,2,0
"132130102011034",13,0,0,9,0
"132130102011035",53,0,0,40,0
"132130102011036",118,0,1,95,1
"132130102011037",2,0,1,1,0
"132130102011038",0,0,0,0,0
"132130102011039",0,0,0,0,0
"132130102011040",0,0,0,0,0
"132130102011041",8,0,0,4,0
"132130102011042",3,0,0,2,0
"132130102011043",0,0,0,0,0
"132130102011044",7,1,1,2,1
"132130102011045",10,0,0,10,0
"132130102011046",6,0,0,6,0
"132130102011047",7,0,0,7,0
"132130102011048",9,0,0,9,0
"132130102011049",3,0,1,2,1
"132130102011050",1,0,0,0,0
"132130102011051",6,0,0,1,0
"132130102011052",14,0,0,14,0
"132130102011053",10,0,0,4,0
"132130102011054",28,0,0,21,0
"132130102011055",18,0,0,14,0
"132130102011056",13,0,0,13,0
"132130102011057",17,0,0,17,0
"132130102011058",1,0,0,1,0
"132130102011059",5,0,0,5,0
"132130102011060",1,0,0,1,0
"132130102011061",11,0,0,11,0
"132130102011062",7,0,0,7,0
"132130102011063",0,0,0,0,0
"132130102031000",117,0,2,92,0
"132130102031001",71,1,2,50,1
"132130102031002",101,0,0,71,0
"132130102031003",75,0,0,61,0
"132130102031004",308,0,0,231,0
"132130102031005",81,3,3,52,2
"132130102031006",77,4,6,56,5
"132130102031007",69,0,0,44,0
"132130102031008",350,3,8,221,0
"132130102031009",34,0,1,25,0
"132130102031010",45,0,2,29,2
"132130102031011",39,1,2,31,1
"132130102031012",428,2,4,340,1
"132130102031013",128,1,8,100,3
"132130102031014",192,0,1,156,1
"132130102031015",34,0,0,26,0
"132130102032000",517,0,0,404,0
"132130102032001",30,0,0,20,0
"132130102032002",44,0,0,39,0
"132130102032003",18,0,1,17,1
"132130102032004",41,0,0,24,0
"132130102032005",13,0,0,9,0
"132130102032006",48,0,1,34,1
"132130102032007",115,0,1,96,1
"132130102032008",43,0,1,36,1
"132130102032009",199,0,1,151,1
"132130102032010",6,0,0,1,0
"132130102032011",173,0,0,120,0
"132130102032012",28,0,0,24,0
"132130102032013",28,0,0,21,0
"132130102032014",159,0,0,126,0
"132130102041000",1090,9,10,807,9
"132130102041001",102,11,11,80,11
"132130102041002",185,0,0,140,0
"132130102041003",77,3,6,68,5
"132130102041004",249,0,3,177,0
"132130102041005",79,0,0,59,0
"132130102041006",46,0,4,39,1
"132130102041007",0,0,0,0,0
"132130102042000",528,1,2,389,0
"132130102042001",19,2,2,9,2
"132130102042002",0,0,0,0,0
"132130102042003",0,0,0,0,0
"132130102042004",0,0,0,0,0
"132130102042005",59,1,3,38,3
"132130102042006",51,0,7,32,1
"132130102042007",7,2,2,4,0
"132130102042008",12,0,0,7,0
"132130102042009",387,0,2,268,2
"132130102042010",475,4,8,349,8
"132130102042011",95,0,0,67,0
"132130102042012",20,0,0,18,0
"132130102042013",225,12,12,156,8
"132130102042014",55,2,3,35,3
"132130102042015",7,0,1,4,0
"132130102042016",54,0,0,33,0
"132130102042017",38,1,2,25,1
"132130102042018",12,0,0,10,0
"132130102042019",0,0,0,0,0
"132130102042020",70,0,0,41,0
"132130102042021",43,0,0,38,0
"132130102042022",94,3,6,65,6
"132130102042023",11,1,2,6,1
"132130102043000",51,0,0,37,0
"132130102043001",0,0,0,0,0
"132130102043002",0,0,0,0,0
"132130102043003",106,2,2,78,2
"132130102043004",40,0,0,29,0
"132130102043005",462,13,16,326,7
"132130102043006",184,2,6,126,4
"132130102043007",28,1,1,18,1
"132130102043008",77,0,0,56,0
"132130102043009",49,0,0,36,0
"132130102043010",119,1,4,89,3
"132130102043011",27,0,0,18,0
"132130102043012",0,0,0,0,0
"132130102043013",0,0,0,0,0
"132130102043014",7,0,0,6,0
"132130102043015",35,0,1,30,0
"132130102043016",158,0,0,119,0
"132130102043017",68,0,1,48,0
"132130102043018",44,0,0,33,0
"132130102043019",18,0,4,10,4
"132130102043020",35,0,0,23,0
"132130103001000",491,0,0,422,0
"132130103001001",6,0,0,4,0
"132130103001002",11,1,1,10,1
"132130103001003",57,1,1,46,1
"132130103001004",7,0,0,6,0
"132130103001005",5,0,2,5,2
"132130103001006",0,0,0,0,0
"132130103001007",7,0,0,7,0
"132130103001008",1,0,0,0,0
"132130103001009",16,0,0,12,0
"132130103001010",182,0,0,147,0
"132130103001011",44,0,0,31,0
"132130103001012",21,3,3,17,0
"132130103002000",201,0,0,160,0
"132130103002001",8,0,0,6,0
"132130103002002",108,0,2,88,0
"132130103002003",54,0,0,40,0
"132130103002004",346,2,11,242,7
"132130103002005",21,0,0,15,0
"132130103002006",18,0,0,9,0
"132130103002007",0,0,0,0,0
"132130103002008",46,0,0,35,0
