"brand","osm_type","osm_id","lat","lon","fips","fips_2020","county_name","state"
"Cracker Barrel","node",11591332593,36.6209,-88.3145,"21035","21035","Calloway County","KY"
"Cracker Barrel","node",11613592356,39.671,-86.3691,"18063","18063","Hendricks County","IN"
"Cracker Barrel","node",11651005415,36.378,-86.471,"47165","47165","Sumner County","TN"
"Cracker Barrel","node",12379351826,32.879,-111.689,"04021","04021","Pinal County","AZ"
"Cracker Barrel","node",12505218201,35.7717,-83.9877,"47009","47009","Blount County","TN"
"Cracker Barrel","node",12874387507,36.1903,-86.2944,"47189","47189","Wilson County","TN"
"Cracker Barrel","node",13798738564,40.9023,-74.6332,"34027","34027","Morris County","NJ"
"Cracker Barrel","node",13803874703,36.1292,-86.9013,"47037","47037","Davidson County","TN"
"Cracker Barrel","node",13998683432,30.3087,-81.8447,"12031","12031","Duval County","FL"
"Cracker Barrel","node",14075571188,26.1569,-81.6855,"12021","12021","Collier County","FL"
"Cracker Barrel","way",27356882,33.6128,-85.7873,"01015","01015","Calhoun County","AL"
"Cracker Barrel","way",28721516,42.8737,-71.3393,"33015","33015","Rockingham County","NH"
"Cracker Barrel","way",30176133,39.9195,-74.9475,"34005","34005","Burlington County","NJ"
"Cracker Barrel","way",30800558,29.8229,-97.9897,"48209","48209","Hays County","TX"
"Cracker Barrel","way",30907399,39.2945,-84.3129,"39165","39165","Warren County","OH"
"Cracker Barrel","way",32429207,39.978,-83.1458,"39049","39049","Franklin County","OH"
"Cracker Barrel","way",33833920,39.1621,-84.2696,"39025","39025","Clermont County","OH"
"Cracker Barrel","way",34366453,41.0865,-111.987,"49011","49011","Davis County","UT"
"Cracker Barrel","way",37682485,34.8277,-82.3021,"45045","45045","Greenville County","SC"
"Cracker Barrel","way",38884461,38.2324,-77.4992,"51177","51177","Spotsylvania County","VA"
"Cracker Barrel","way",39356387,38.3091,-77.5126,"51630","51630","Fredericksburg city","VA"
"Cracker Barrel","way",41868930,39.0193,-84.4378,"21037","21037","Campbell County","KY"
"Cracker Barrel","way",42267474,39.0157,-84.6343,"21015","21015","Boone County","KY"
"Cracker Barrel","way",42377107,41.494,-88.1677,"17197","17197","Will County","IL"
"Cracker Barrel","way",42940207,41.0179,-76.4916,"42037","42037","Columbia County","PA"
"Cracker Barrel","way",43007269,38.5419,-90.4659,"29189","29189","St. Louis County","MO"
"Cracker Barrel","way",43649586,29.5538,-81.2135,"12035","12035","Flagler County","FL"
"Cracker Barrel","way",43783536,41.6051,-81.4389,"39085","39085","Lake County","OH"
"Cracker Barrel","way",43793361,33.7055,-78.9219,"45051","45051","Horry County","SC"
"Cracker Barrel","way",43885864,28.5211,-82.2359,"12053","12053","Hernando County","FL"
"Cracker Barrel","way",44660020,33.4347,-111.868,"04013","04013","Maricopa County","AZ"
"Cracker Barrel","way",45582287,38.8045,-77.5198,"51153","51153","Prince William County","VA"
"Cracker Barrel","way",50535531,35.1941,-101.811,"48375","48375","Potter County","TX"
"Cracker Barrel","way",50981594,39.2599,-84.7957,"39061","39061","Hamilton County","OH"
"Cracker Barrel","way",51774708,39.913,-104.992,"08001","08001","Adams County","CO"
"Cracker Barrel","way",51781236,30.0378,-94.1545,"48245","48245","Jefferson County","TX"
"Cracker Barrel","way",55531021,40.4103,-104.994,"08069","08069","Larimer County","CO"
"Cracker Barrel","way",57741872,42.6248,-73.6996,"36083","36083","Rensselaer County","NY"
"Cracker Barrel","way",59416770,40.5821,-75.6269,"42077","42077","Lehigh County","PA"
"Cracker Barrel","way",63513942,39.6787,-75.4947,"34033","34033","Salem County","NJ"
"Cracker Barrel","way",65582821,41.6611,-71.5465,"44003","44003","Kent County","RI"
"Cracker Barrel","way",69341584,40.0211,-75.6706,"42029","42029","Chester County","PA"
"Cracker Barrel","way",71182901,36.1183,-95.8879,"40143","40143","Tulsa County","OK"
"Cracker Barrel","way",80438117,35.0162,-85.3837,"47065","47065","Hamilton County","TN"
"Cracker Barrel","way",86059899,40.1949,-76.977,"42041","42041","Cumberland County","PA"
"Cracker Barrel","way",89781931,41.1318,-85.0101,"18003","18003","Allen County","IN"
"Cracker Barrel","way",94814950,42.8617,-73.7696,"36091","36091","Saratoga County","NY"
"Cracker Barrel","way",95186283,38.5815,-77.3241,"51153","51153","Prince William County","VA"
"Cracker Barrel","way",95186448,27.1112,-80.2597,"12085","12085","Martin County","FL"
"Cracker Barrel","way",98206866,41.601,-93.7803,"19153","19153","Polk County","IA"
"Cracker Barrel","way",103111148,39.4921,-84.3292,"39165","39165","Warren County","OH"
"Cracker Barrel","way",105672042,43.1296,-89.2934,"55025","55025","Dane County","WI"
"Cracker Barrel","way",105801393,35.8585,-78.8231,"37183","37183","Wake County","NC"
"Cracker Barrel","way",110400172,42.6422,-71.2354,"25017","25017","Middlesex County","MA"
"Cracker Barrel","way",112979313,40.4357,-86.1265,"18067","18067","Howard County","IN"
"Cracker Barrel","way",113009441,27.2556,-80.2778,"12085","12085","Martin County","FL"
"Cracker Barrel","way",113391270,33.4833,-80.4735,"45075","45075","Orangeburg County","SC"
"Cracker Barrel","way",113545322,33.5363,-82.1295,"13073","13073","Columbia County","GA"
"Cracker Barrel","way",113818997,39.4837,-88.3321,"17029","17029","Coles County","IL"
"Cracker Barrel","way",116057173,42.728,-88.9929,"55105","55105","Rock County","WI"
"Cracker Barrel","way",116570184,39.2968,-84.526,"39061","39061","Hamilton County","OH"
"Cracker Barrel","way",117006700,41.2365,-75.8578,"42079","42079","Luzerne County","PA"
"Cracker Barrel","way",117094249,28.5208,-81.5878,"12095","12095","Orange County","FL"
"Cracker Barrel","way",124674630,33.1759,-87.4743,"01125","01125","Tuscaloosa County","AL"
"Cracker Barrel","way",125131584,35.49,-94.2281,"05033","05033","Crawford County","AR"
"Cracker Barrel","way",128963420,39.8936,-83.8142,"39023","39023","Clark County","OH"
"Cracker Barrel","way",131511061,32.9335,-80.0485,"45019","45019","Charleston County","SC"
"Cracker Barrel","way",134295198,40.1517,-84.2252,"39109","39109","Miami County","OH"
"Cracker Barrel","way",140350499,37.1389,-80.3537,"51121","51121","Montgomery County","VA"
"Cracker Barrel","way",140365636,29.4368,-98.6452,"48029","48029","Bexar County","TX"
"Cracker Barrel","way",144832397,37.7952,-97.3269,"20173","20173","Sedgwick County","KS"
"Cracker Barrel","way",146578049,36.0245,-78.9552,"37063","37063","Durham County","NC"
"Cracker Barrel","way",146661737,34.2566,-83.4623,"13011","13011","Banks County","GA"
"Cracker Barrel","way",147399715,32.7298,-97.7847,"48367","48367","Parker County","TX"
"Cracker Barrel","way",147580460,37.0053,-88.3252,"21157","21157","Marshall County","KY"
"Cracker Barrel","way",147841772,33.6805,-97.1572,"48097","48097","Cooke County","TX"
"Cracker Barrel","way",148034687,39.8512,-84.1929,"39113","39113","Montgomery County","OH"
"Cracker Barrel","way",151742045,46.9152,-114.035,"30063","30063","Missoula County","MT"
"Cracker Barrel","way",158193979,37.3261,-87.4715,"21107","21107","Hopkins County","KY"
"Cracker Barrel","way",158305686,42.3773,-87.9441,"17097","17097","Lake County","IL"
"Cracker Barrel","way",159423306,35.5957,-97.4342,"40109","40109","Oklahoma County","OK"
"Cracker Barrel","way",161021402,31.8369,-106.568,"48141","48141","El Paso County","TX"
"Cracker Barrel","way",161024288,39.6597,-84.1087,"39057","39057","Greene County","OH"
"Cracker Barrel","way",161787343,37.2489,-93.259,"29077","29077","Greene County","MO"
"Cracker Barrel","way",162042292,27.8218,-82.6627,"12103","12103","Pinellas County","FL"
"Cracker Barrel","way",163694383,40.4499,-80.1734,"42003","42003","Allegheny County","PA"
"Cracker Barrel","way",164970963,41.5931,-90.5685,"19163","19163","Scott County","IA"
"Cracker Barrel","way",166065618,30.4368,-89.0937,"28047","28047","Harrison County","MS"
"Cracker Barrel","way",168948110,35.2256,-114.035,"04015","04015","Mohave County","AZ"
"Cracker Barrel","way",169124098,25.4495,-80.4761,"12086","12086","Miami-Dade County","FL"
"Cracker Barrel","way",169249061,43.3499,-83.8666,"26145","26145","Saginaw County","MI"
"Cracker Barrel","way",169420377,39.2685,-84.4387,"39061","39061","Hamilton County","OH"
"Cracker Barrel","way",170208510,30.7242,-86.5711,"12091","12091","Okaloosa County","FL"
"Cracker Barrel","way",171495012,39.9285,-86.027,"18057","18057","Hamilton County","IN"
"Cracker Barrel","way",177515043,28.4541,-82.631,"12053","12053","Hernando County","FL"
"Cracker Barrel","way",180285340,43.5729,-89.7772,"55111","55111","Sauk County","WI"
"Cracker Barrel","way",182798023,35.975,-77.8445,"37127","37127","Nash County","NC"
"Cracker Barrel","way",182879823,34.2262,-79.797,"45041","45041","Florence County","SC"
"Cracker Barrel","way",183802314,32.6954,-114.604,"04027","04027","Yuma County","AZ"
"Cracker Barrel","way",184521300,34.9388,-80.9701,"45091","45091","York County","SC"
"Cracker Barrel","way",185555618,36.2315,-84.1607,"47001","47001","Anderson County","TN"
"Cracker Barrel","way",186971261,39.8344,-84.8196,"18177","18177","Wayne County","IN"
"Cracker Barrel","way",188283992,39.4822,-76.2513,"24025","24025","Harford County","MD"
"Cracker Barrel","way",191158705,28.2436,-81.6553,"12105","12105","Polk County","FL"
"Cracker Barrel","way",191674974,42.2677,-84.4544,"26075","26075","Jackson County","MI"
"Cracker Barrel","way",192600748,36.1538,-86.6269,"47037","47037","Davidson County","TN"
"Cracker Barrel","way",193202640,38.9755,-76.3092,"24035","24035","Queen Anne's County","MD"
"Cracker Barrel","way",193450151,41.2313,-95.8491,"19155","19155","Pottawattamie County","IA"
"Cracker Barrel","way",195130082,39.273,-94.6727,"29165","29165","Platte County","MO"
"Cracker Barrel","way",195207885,39.2414,-94.4598,"29047","29047","Clay County","MO"
"Cracker Barrel","way",196013811,42.1314,-75.9049,"36007","36007","Broome County","NY"
"Cracker Barrel","way",196390055,39.0409,-95.7584,"20177","20177","Shawnee County","KS"
"Cracker Barrel","way",196532059,33.2312,-97.1731,"48121","48121","Denton County","TX"
"Cracker Barrel","way",197456915,27.8946,-82.6887,"12103","12103","Pinellas County","FL"
"Cracker Barrel","way",197804636,38.5742,-89.9269,"17163","17163","St. Clair County","IL"
"Cracker Barrel","way",199450139,33.6751,-96.6081,"48181","48181","Grayson County","TX"
"Cracker Barrel","way",201711989,44.7004,-93.2884,"27037","27037","Dakota County","MN"
"Cracker Barrel","way",202997053,36.3251,-78.4506,"37181","37181","Vance County","NC"
"Cracker Barrel","way",203922314,33.306,-111.975,"04013","04013","Maricopa County","AZ"
"Cracker Barrel","way",204881142,28.552,-80.8533,"12009","12009","Brevard County","FL"
"Cracker Barrel","way",208620629,38.9513,-104.803,"08041","08041","El Paso County","CO"
"Cracker Barrel","way",209686676,41.2386,-73.0199,"09170","09009","South Central Connecticut Planning Region","CT"
"Cracker Barrel","way",211075714,39.1599,-78.1585,"51069","51069","Frederick County","VA"
"Cracker Barrel","way",213627108,42.1771,-72.6422,"25013","25013","Hampden County","MA"
"Cracker Barrel","way",214799840,39.1394,-88.5589,"17049","17049","Effingham County","IL"
"Cracker Barrel","way",215507094,35.0955,-80.9387,"45091","45091","York County","SC"
"Cracker Barrel","way",216279494,42.1162,-72.0666,"25027","25027","Worcester County","MA"
"Cracker Barrel","way",219362684,27.6385,-80.5195,"12061","12061","Indian River County","FL"
"Cracker Barrel","way",220965055,34.8276,-87.6283,"01077","01077","Lauderdale County","AL"
"Cracker Barrel","way",220971919,40.1006,-75.2953,"42091","42091","Montgomery County","PA"
"Cracker Barrel","way",220973231,33.5452,-101.958,"48303","48303","Lubbock County","TX"
"Cracker Barrel","way",222585362,35.1592,-106.586,"35001","35001","Bernalillo County","NM"
"Cracker Barrel","way",225767240,33.5382,-112.26,"04013","04013","Maricopa County","AZ"
"Cracker Barrel","way",230217276,40.1869,-77.19,"42041","42041","Cumberland County","PA"
"Cracker Barrel","way",231739776,41.0592,-83.6701,"39063","39063","Hancock County","OH"
"Cracker Barrel","way",232290121,40.4667,-78.4094,"42013","42013","Blair County","PA"
"Cracker Barrel","way",233249713,39.9108,-88.9526,"17115","17115","Macon County","IL"
"Cracker Barrel","way",235645419,37.4141,-77.6425,"51041","51041","Chesterfield County","VA"
"Cracker Barrel","way",236385698,40.6228,-89.4603,"17179","17179","Tazewell County","IL"
"Cracker Barrel","way",237105644,30.0672,-95.2465,"48339","48339","Montgomery County","TX"
"Cracker Barrel","way",237170639,33.9178,-83.4441,"13219","13219","Oconee County","GA"
"Cracker Barrel","way",240979959,39.6712,-86.3691,"18063","18063","Hendricks County","IN"
"Cracker Barrel","way",242422056,32.8132,-83.7211,"13021","13021","Bibb County","GA"
"Cracker Barrel","way",244141614,27.4617,-82.5839,"12081","12081","Manatee County","FL"
"Cracker Barrel","way",244674936,41.8021,-88.2087,"17043","17043","DuPage County","IL"
"Cracker Barrel","way",244899458,41.4259,-82.081,"39093","39093","Lorain County","OH"
"Cracker Barrel","way",246723748,34.0328,-84.575,"13067","13067","Cobb County","GA"
"Cracker Barrel","way",248942655,37.113,-76.5018,"51700","51700","Newport News city","VA"
"Cracker Barrel","way",249020833,39.7725,-76.6644,"42133","42133","York County","PA"
"Cracker Barrel","way",249616450,36.2912,-95.8351,"40143","40143","Tulsa County","OK"
"Cracker Barrel","way",253555347,37.5283,-77.3562,"51087","51087","Henrico County","VA"
"Cracker Barrel","way",256931095,36.0689,-79.4954,"37001","37001","Alamance County","NC"
"Cracker Barrel","way",257574773,38.1272,-79.0367,"51015","51015","Augusta County","VA"
"Cracker Barrel","way",259753663,37.0782,-113.584,"49053","49053","Washington County","UT"
"Cracker Barrel","way",261104972,39.0437,-94.3888,"29095","29095","Jackson County","MO"
"Cracker Barrel","way",261453838,42.2614,-85.2029,"26025","26025","Calhoun County","MI"
"Cracker Barrel","way",261792178,39.932,-82.7904,"39045","39045","Fairfield County","OH"
"Cracker Barrel","way",263299775,35.8148,-83.5768,"47155","47155","Sevier County","TN"
"Cracker Barrel","way",263455323,37.7579,-77.4601,"51085","51085","Hanover County","VA"
"Cracker Barrel","way",266064783,41.4173,-82.6722,"39043","39043","Erie County","OH"
"Cracker Barrel","way",267082864,34.9673,-82.0008,"45083","45083","Spartanburg County","SC"
"Cracker Barrel","way",271674300,32.5655,-97.3177,"48439","48439","Tarrant County","TX"
"Cracker Barrel","way",275495077,34.0881,-84.2645,"13121","13121","Fulton County","GA"
"Cracker Barrel","way",277117298,29.5451,-98.5814,"48029","48029","Bexar County","TX"
"Cracker Barrel","way",277862452,39.6548,-80.0067,"54061","54061","Monongalia County","WV"
"Cracker Barrel","way",278271919,35.5951,-80.8615,"37097","37097","Iredell County","NC"
"Cracker Barrel","way",278460243,29.545,-95.7479,"48157","48157","Fort Bend County","TX"
"Cracker Barrel","way",280413363,33.9219,-84.4915,"13067","13067","Cobb County","GA"
"Cracker Barrel","way",282534043,39.1713,-86.5709,"18105","18105","Monroe County","IN"
"Cracker Barrel","way",283039283,35.7828,-80.2587,"37057","37057","Davidson County","NC"
"Cracker Barrel","way",283289497,40.4184,-86.8178,"18157","18157","Tippecanoe County","IN"
"Cracker Barrel","way",285584342,39.934,-76.6852,"42133","42133","York County","PA"
"Cracker Barrel","way",285717513,40.8165,-77.9005,"42027","42027","Centre County","PA"
"Cracker Barrel","way",286356753,39.8246,-86.2789,"18097","18097","Marion County","IN"
"Cracker Barrel","way",286684722,39.4565,-77.9888,"54003","54003","Berkeley County","WV"
"Cracker Barrel","way",287882633,37.6155,-84.7754,"21021","21021","Boyle County","KY"
"Cracker Barrel","way",288194860,37.798,-81.2199,"54081","54081","Raleigh County","WV"
"Cracker Barrel","way",289436297,30.0849,-97.8226,"48209","48209","Hays County","TX"
"Cracker Barrel","way",289610492,33.6076,-86.2766,"01115","01115","St. Clair County","AL"
"Cracker Barrel","way",290050528,38.9863,-76.5443,"24003","24003","Anne Arundel County","MD"
"Cracker Barrel","way",290409615,35.8798,-83.5733,"47155","47155","Sevier County","TN"
"Cracker Barrel","way",291766379,26.7579,-80.0929,"12099","12099","Palm Beach County","FL"
"Cracker Barrel","way",293552855,28.8263,-81.8005,"12069","12069","Lake County","FL"
"Cracker Barrel","way",294490120,28.2389,-82.3541,"12101","12101","Pasco County","FL"
"Cracker Barrel","way",298466177,33.3952,-84.7597,"13077","13077","Coweta County","GA"
"Cracker Barrel","way",302294158,43.5251,-96.776,"46099","46099","Minnehaha County","SD"
"Cracker Barrel","way",302350324,37.6059,-77.3564,"51085","51085","Hanover County","VA"
"Cracker Barrel","way",302427383,33.4415,-112.557,"04013","04013","Maricopa County","AZ"
"Cracker Barrel","way",305368478,41.1334,-81.6489,"39153","39153","Summit County","OH"
"Cracker Barrel","way",305447882,37.6393,-77.5705,"51087","51087","Henrico County","VA"
"Cracker Barrel","way",307665032,33.7295,-84.7597,"13097","13097","Douglas County","GA"
"Cracker Barrel","way",309003718,28.0978,-81.953,"12105","12105","Polk County","FL"
"Cracker Barrel","way",310024597,28.3319,-81.4992,"12097","12097","Osceola County","FL"
"Cracker Barrel","way",310600487,36.701,-77.5429,"51595","51595","Emporia city","VA"
"Cracker Barrel","way",311065881,28.3424,-81.6007,"12097","12097","Osceola County","FL"
"Cracker Barrel","way",311348934,32.3598,-111.093,"04019","04019","Pima County","AZ"
"Cracker Barrel","way",312169769,36.8184,-76.438,"51550","51550","Chesapeake city","VA"
"Cracker Barrel","way",312540111,28.5474,-81.7271,"12069","12069","Lake County","FL"
"Cracker Barrel","way",312667432,36.7793,-76.2321,"51550","51550","Chesapeake city","VA"
"Cracker Barrel","way",312783147,36.6565,-76.2321,"51550","51550","Chesapeake city","VA"
"Cracker Barrel","way",313651367,36.4322,-77.631,"37083","37083","Halifax County","NC"
"Cracker Barrel","way",313653209,28.3707,-81.4052,"12095","12095","Orange County","FL"
"Cracker Barrel","way",314363535,38.6087,-76.9274,"24017","24017","Charles County","MD"
"Cracker Barrel","way",314635512,41.1319,-85.161,"18003","18003","Allen County","IN"
"Cracker Barrel","way",315821513,31.3537,-89.3478,"28035","28035","Forrest County","MS"
"Cracker Barrel","way",315958469,36.6192,-83.7043,"21013","21013","Bell County","KY"
"Cracker Barrel","way",317611029,42.0326,-86.5166,"26021","26021","Berrien County","MI"
"Cracker Barrel","way",318327024,42.2746,-88.9611,"17201","17201","Winnebago County","IL"
"Cracker Barrel","way",318327025,41.5542,-87.7947,"17197","17197","Will County","IL"
"Cracker Barrel","way",318882527,42.5217,-82.9079,"26099","26099","Macomb County","MI"
"Cracker Barrel","way",319350255,38.9092,-94.7733,"20091","20091","Johnson County","KS"
"Cracker Barrel","way",319773597,35.5721,-77.4005,"37147","37147","Pitt County","NC"
"Cracker Barrel","way",319806597,28.6659,-81.3894,"12117","12117","Seminole County","FL"
"Cracker Barrel","way",321752159,37.0446,-94.4809,"29145","29145","Newton County","MO"
"Cracker Barrel","way",322997404,27.9386,-82.2568,"12057","12057","Hillsborough County","FL"
"Cracker Barrel","way",323177291,35.1389,-80.7186,"37119","37119","Mecklenburg County","NC"
"Cracker Barrel","way",323731317,36.0041,-79.793,"37081","37081","Guilford County","NC"
"Cracker Barrel","way",326297624,29.9152,-81.413,"12109","12109","St. Johns County","FL"
"Cracker Barrel","way",334207315,36.0573,-79.8965,"37081","37081","Guilford County","NC"
"Cracker Barrel","way",334216867,32.0097,-102.157,"48329","48329","Midland County","TX"
"Cracker Barrel","way",334338174,44.7189,-85.6488,"26055","26055","Grand Traverse County","MI"
"Cracker Barrel","way",334731937,38.2052,-85.7501,"21111","21111","Jefferson County","KY"
"Cracker Barrel","way",336185373,36.6025,-87.2813,"47125","47125","Montgomery County","TN"
"Cracker Barrel","way",338403989,38.1444,-85.5837,"21111","21111","Jefferson County","KY"
"Cracker Barrel","way",339296778,28.9559,-81.9599,"12119","12119","Sumter County","FL"
"Cracker Barrel","way",339668632,38.0955,-85.8749,"21111","21111","Jefferson County","KY"
"Cracker Barrel","way",340313235,30.6724,-88.2248,"01097","01097","Mobile County","AL"
"Cracker Barrel","way",340540522,29.5193,-98.4844,"48029","48029","Bexar County","TX"
"Cracker Barrel","way",342956168,30.522,-87.3164,"12033","12033","Escambia County","FL"
"Cracker Barrel","way",343305285,30.6859,-88.1258,"01097","01097","Mobile County","AL"
"Cracker Barrel","way",345091282,38.222,-85.5396,"21111","21111","Jefferson County","KY"
"Cracker Barrel","way",345630502,38.7685,-90.2655,"29189","29189","St. Louis County","MO"
"Cracker Barrel","way",347780266,32.113,-81.236,"13051","13051","Chatham County","GA"
"Cracker Barrel","way",348447211,40.0233,-76.2015,"42071","42071","Lancaster County","PA"
"Cracker Barrel","way",349618837,37.7304,-88.9615,"17199","17199","Williamson County","IL"
"Cracker Barrel","way",350705207,29.1829,-81.0776,"12127","12127","Volusia County","FL"
"Cracker Barrel","way",351716611,37.9749,-87.4536,"18163","18163","Vanderburgh County","IN"
"Cracker Barrel","way",355827180,40.6288,-74.9187,"34019","34019","Hunterdon County","NJ"
"Cracker Barrel","way",357834656,29.3522,-98.4345,"48029","48029","Bexar County","TX"
"Cracker Barrel","way",357854353,30.4262,-91.0736,"22033","22033","East Baton Rouge Parish","LA"
"Cracker Barrel","way",359921722,37.1511,-84.114,"21125","21125","Laurel County","KY"
"Cracker Barrel","way",361046913,36.1365,-85.5041,"47141","47141","Putnam County","TN"
"Cracker Barrel","way",365639292,43.6233,-83.9404,"26017","26017","Bay County","MI"
"Cracker Barrel","way",366530108,30.6809,-83.2255,"13185","13185","Lowndes County","GA"
"Cracker Barrel","way",368086445,29.5009,-95.114,"48167","48167","Galveston County","TX"
"Cracker Barrel","way",368509176,32.3667,-86.1406,"01101","01101","Montgomery County","AL"
"Cracker Barrel","way",368634245,40.6991,-111.95,"49035","49035","Salt Lake County","UT"
"Cracker Barrel","way",368854848,41.6578,-88.1239,"17197","17197","Will County","IL"
"Cracker Barrel","way",369770159,40.6849,-80.0861,"42019","42019","Butler County","PA"
"Cracker Barrel","way",370034043,37.2842,-76.7168,"51199","51199","York County","VA"
"Cracker Barrel","way",372488095,35.8972,-84.1746,"47093","47093","Knox County","TN"
"Cracker Barrel","way",372959200,39.6008,-77.7308,"24043","24043","Washington County","MD"
"Cracker Barrel","way",373139005,36.0674,-79.2966,"37001","37001","Alamance County","NC"
"Cracker Barrel","way",373714331,42.572,-87.9544,"55059","55059","Kenosha County","WI"
"Cracker Barrel","way",373847100,34.9117,-85.129,"13047","13047","Catoosa County","GA"
"Cracker Barrel","way",377080752,43.6362,-70.3387,"23005","23005","Cumberland County","ME"
"Cracker Barrel","way",377297192,30.3663,-95.4865,"48339","48339","Montgomery County","TX"
"Cracker Barrel","way",377565212,29.6175,-82.3886,"12001","12001","Alachua County","FL"
"Cracker Barrel","way",380486532,38.9631,-92.2884,"29019","29019","Boone County","MO"
"Cracker Barrel","way",382112718,30.5352,-97.6942,"48491","48491","Williamson County","TX"
"Cracker Barrel","way",387378921,34.1406,-83.9521,"13139","13139","Hall County","GA"
"Cracker Barrel","way",387405604,34.1858,-84.1395,"13117","13117","Forsyth County","GA"
"Cracker Barrel","way",388298856,34.0282,-84.0483,"13135","13135","Gwinnett County","GA"
"Cracker Barrel","way",388530957,37.0381,-76.4015,"51650","51650","Hampton city","VA"
"Cracker Barrel","way",389125445,38.9624,-78.1907,"51187","51187","Warren County","VA"
"Cracker Barrel","way",389968084,39.8191,-85.7688,"18059","18059","Hancock County","IN"
"Cracker Barrel","way",390110590,39.2092,-76.68,"24003","24003","Anne Arundel County","MD"
"Cracker Barrel","way",390852829,32.4286,-81.7577,"13031","13031","Bulloch County","GA"
"Cracker Barrel","way",390929213,37.9559,-84.5406,"21113","21113","Jessamine County","KY"
"Cracker Barrel","way",391119460,33.0409,-84.9728,"13285","13285","Troup County","GA"
"Cracker Barrel","way",397358115,35.366,-80.7129,"37025","37025","Cabarrus County","NC"
"Cracker Barrel","way",400985542,41.1085,-81.2433,"39133","39133","Portage County","OH"
"Cracker Barrel","way",401167571,31.6162,-84.2116,"13095","13095","Dougherty County","GA"
"Cracker Barrel","way",403403304,38.1012,-84.4809,"21067","21067","Fayette County","KY"
"Cracker Barrel","way",404381318,38.2371,-86.128,"18061","18061","Harrison County","IN"
"Cracker Barrel","way",408487716,30.665,-96.3247,"48041","48041","Brazos County","TX"
"Cracker Barrel","way",414622546,35.7767,-83.5466,"47155","47155","Sevier County","TN"
"Cracker Barrel","way",417357670,38.769,-90.5003,"29183","29183","St. Charles County","MO"
"Cracker Barrel","way",422882156,31.2456,-85.4295,"01069","01069","Houston County","AL"
"Cracker Barrel","way",426263766,34.208,-86.8756,"01043","01043","Cullman County","AL"
"Cracker Barrel","way",426624963,33.1186,-96.6704,"48085","48085","Collin County","TX"
"Cracker Barrel","way",429991052,34.3784,-84.9093,"13015","13015","Bartow County","GA"
"Cracker Barrel","way",436042639,26.0254,-80.3484,"12011","12011","Broward County","FL"
"Cracker Barrel","way",436042870,26.3012,-80.1188,"12011","12011","Broward County","FL"
"Cracker Barrel","way",436042905,26.5462,-81.791,"12071","12071","Lee County","FL"
"Cracker Barrel","way",436043732,26.5159,-80.0781,"12099","12099","Palm Beach County","FL"
"Cracker Barrel","way",436044241,27.1105,-82.3873,"12115","12115","Sarasota County","FL"
"Cracker Barrel","way",436044427,27.4943,-82.4748,"12081","12081","Manatee County","FL"
"Cracker Barrel","way",436044672,28.0358,-80.6394,"12009","12009","Brevard County","FL"
"Cracker Barrel","way",436044712,28.2316,-80.7204,"12009","12009","Brevard County","FL"
"Cracker Barrel","way",436100469,28.0067,-82.3053,"12057","12057","Hillsborough County","FL"
"Cracker Barrel","way",436110947,28.237,-82.7286,"12101","12101","Pasco County","FL"
"Cracker Barrel","way",436113920,28.0335,-82.6462,"12057","12057","Hillsborough County","FL"
"Cracker Barrel","way",436115240,29.0249,-82.1536,"12083","12083","Marion County","FL"
"Cracker Barrel","way",436115598,29.15,-82.1865,"12083","12083","Marion County","FL"
"Cracker Barrel","way",436117109,29.2554,-81.1168,"12127","12127","Volusia County","FL"
"Cracker Barrel","way",436117727,30.1908,-81.7019,"12019","12019","Clay County","FL"
"Cracker Barrel","way",436118867,30.1781,-82.6863,"12023","12023","Columbia County","FL"
"Cracker Barrel","way",436120005,30.2485,-81.5971,"12031","12031","Duval County","FL"
"Cracker Barrel","way",436120094,30.3319,-81.5515,"12031","12031","Duval County","FL"
"Cracker Barrel","way",436120503,30.4791,-81.6423,"12031","12031","Duval County","FL"
"Cracker Barrel","way",436120702,30.7906,-81.6617,"13039","13039","Camden County","GA"
"Cracker Barrel","way",436120742,31.218,-81.5233,"13127","13127","Glynn County","GA"
"Cracker Barrel","way",436131096,43.5885,-116.275,"16001","16001","Ada County","ID"
"Cracker Barrel","way",436131393,40.1602,-111.65,"49049","49049","Utah County","UT"
"Cracker Barrel","way",436131577,46.8287,-100.819,"38015","38015","Burleigh County","ND"
"Cracker Barrel","way",436972765,26.1902,-97.7204,"48061","48061","Cameron County","TX"
"Cracker Barrel","way",436972782,26.194,-98.265,"48215","48215","Hidalgo County","TX"
"Cracker Barrel","way",436972874,27.7185,-97.3943,"48355","48355","Nueces County","TX"
"Cracker Barrel","way",436972878,29.4863,-98.4013,"48029","48029","Bexar County","TX"
"Cracker Barrel","way",436973195,30.0681,-99.1153,"48265","48265","Kerr County","TX"
"Cracker Barrel","way",436973856,43.1951,-88.1274,"55131","55131","Washington County","WI"
"Cracker Barrel","way",436974453,41.1652,-96.1358,"31153","31153","Sarpy County","NE"
"Cracker Barrel","way",436974475,39.0228,-96.8155,"20061","20061","Geary County","KS"
"Cracker Barrel","way",436974502,39.774,-94.7948,"29021","29021","Buchanan County","MO"
"Cracker Barrel","way",436975089,35.8088,-90.6742,"05031","05031","Craighead County","AR"
"Cracker Barrel","way",436975101,36.6504,-93.2884,"29213","29213","Taney County","MO"
