"from_2020","to_2024"
"CHARLTON|HOMELAND","CHARLTON|HOMELAND"
"CHARLTON|FOLKSTON","CHARLTON|FOLKSTON"
"BRANTLEY|HOBOKEN","BRANTLEY|HOBOKEN"
"TOOMBS|514 S.T.I.A.L.C.","TOOMBS|514 S.T.I.A.L.C."
"EMANUEL|OAK PARK","EMANUEL|OAK PARK"
"EMANUEL|NUNEZ","EMANUEL|NUNEZ"
"HANCOCK|YOUTH CENTER","HANCOCK|YOUTH CENTER"
"HANCOCK|POWER OF GOD","HANCOCK|POWER OF GOD"
"GREENE|WHITE PLAINS","GREENE|WHITE PLAINS"
"JEFF DAVIS|OCMULGEE 2","JEFF DAVIS|OCMULGEE 2"
"TELFAIR|LUMBER-CITY","TELFAIR|LUMBER-CITY"
"JEFF DAVIS|BLACKBURN 2","JEFF DAVIS|BLACKBURN 2"
"TELFAIR|SCOTLAND","TELFAIR|SCOTLAND"
"WHEELER|ALAMO","WHEELER|ALAMO"
"WHEELER|GLENWOOD","WHEELER|GLENWOOD"
"MONTGOMERY|MOUNT VERNON","MONTGOMERY|MOUNT VERNON PRECINCT"
"TWIGGS|JEFFERSONVILLE/WARE","TWIGGS|JEFFERSONVILLE/WARE"
"LAURENS|HARVARD","LAURENS|DUDLEY"
"WILKINSON|TURKEY CREEK","WILKINSON|TURKEY CREEK"
"WILKINSON|HIGH HILL","WILKINSON|HIGH HILL"
"HOUSTON|CENT","HOUSTON|CENT"
"HOUSTON|CGTC","HOUSTON|CGTC"
"PEACH|CLAUDE","PEACH|CLAUDE"
"HOUSTON|MCMS","HOUSTON|MCMS"
"HOUSTON|TMS","HOUSTON|TMS"
"TREUTLEN|ANNEX","TREUTLEN|ANNEX"
"LAURENS|LCFS #10 (VALAMBROSIA)","LAURENS|LCFS #10 (VALAMBROSIA)"
"LAURENS|RURAL FIRE STA #17","LAURENS|RURAL FIRE STA #17"
"BIBB|HOWARD 5","BIBB|HOWARD 5"
"JONES|FINNEY","JONES|FINNEY"
"HOUSTON|BMS","HOUSTON|BMS"
"TWIGGS|SHADY GROVE/TARVERS","TWIGGS|SHADY GROVE/TARVERS"
"EMANUEL|STILLMORE","EMANUEL|STILLMORE"
"TATTNALL|COBBTOWN","TATTNALL|COBBTOWN"
"CANDLER|JACK STRICKLAND COMMUNITY CENTER","CANDLER|JACK STRICKLAND COMMUNITY CENTER"
"WILKINSON|BLOODWORTH","WILKINSON|BLOODWORTH"
"LAURENS|DUDLEY","LAURENS|DUDLEY"
"LAURENS|W T ADAMS FIRE STA #18","LAURENS|W T ADAMS FIRE STA #18"
"WILKINSON|GRIFFIN","WILKINSON|GRIFFIN"
"DODGE|CLARK","DODGE|CLARK"
"LAURENS|BURCH","LAURENS|BURCH"
"LAURENS|CADWELL","LAURENS|CADWELL"
"LAURENS|REEDY SPRINGS","LAURENS|REEDY SPRINGS"
"LAURENS|HAMPTON MILL","LAURENS|HAMPTON MILL"
"BLECKLEY|1","BLECKLEY|1"
"DODGE|RAWLI","DODGE|RAWLI"
"DODGE|YONKE","DODGE|YONKE"
"DODGE|PLAIN","DODGE|PLAIN"
"DODGE|MULLI","DODGE|MULLI"
"COFFEE|BROXTON","COFFEE|BROXTON"
"TELFAIR|MILAN","TELFAIR|MILAN"
"TELFAIR|JACKSONVILLE","TELFAIR|JACKSONVILLE"
"LAURENS|SMITH","LAURENS|SMITH"
"LAURENS|BREWTON","LAURENS|BREWTON"
"JOHNSON|SMITH","JOHNSON|SMITH"
"JOHNSON|WRIGHTSVILLE","JOHNSON|WRIGHTSVILLE"
"WASHINGTON|HARRISON","WASHINGTON|HARRISON"
"WASHINGTON|TENNILLE","WASHINGTON|TENNILLE"
"WASHINGTON|SANDERSVILLE","WASHINGTON|SANDERSVILLE"
"WASHINGTON|RIDDLEVILLE","WASHINGTON|RIDDLEVILLE"
"WASHINGTON|DAVISBORO","WASHINGTON|DAVISBORO"
"EMANUEL|ADRIAN","EMANUEL|ADRIAN"
"JOHNSON|KITE","JOHNSON|KITE"
"EMANUEL|SWAINSBORO","EMANUEL|SWAINSBORO"
"PULASKI|COURTHOUSE ANNEX","PULASKI|COURTHOUSE ANNEX"
"HOUSTON|VHS","HOUSTON|VHS"
"JEFFERSON|LOUISVILLE","JEFFERSON|LOUISVILLE"
"WASHINGTON|WARTHEN","WASHINGTON|WARTHEN"
"HANCOCK|SPARTA 4C","HANCOCK|SPARTA 4C"
"GLASCOCK|EDGEHILL","GLASCOCK|EDGEHILL"
"GLASCOCK|MITCHELL","GLASCOCK|MITCHELL"
"GLASCOCK|GIBSON","GLASCOCK|GIBSON"
"HOUSTON|ROZR","HOUSTON|ROZR"
"WILCOX|ROCHELLE NORTH #1","WILCOX|ROCHELLE NORTH #1"
"WILCOX|PINEVIEW #2","WILCOX|PINEVIEW #2"
"LAURENS|MINTER","LAURENS|MINTER"
"TREUTLEN|SOPERTON","TREUTLEN|SOPERTON"
"MONTGOMERY|UVALDA","MONTGOMERY|UVALDA PRECINCT"
"LAURENS|CALHOUN PARK","LAURENS|CALHOUN PARK"
"LAURENS|BUCKEYE","LAURENS|BUCKEYE"
"JOHNSON|BRAY","JOHNSON|BRAY"
"WILKINSON|LORD","WILKINSON|LORD"
"WASHINGTON|OCONEE","WASHINGTON|OCONEE"
"COLUMBIA|BESSIE THOMAS CENTER","COLUMBIA|SECOND MOUNT MORIAH BAPTIST CHURCH"
"EMANUEL|SUMMERTOWN","EMANUEL|SUMMERTOWN"
"EMANUEL|TWIN CITY","EMANUEL|TWIN CITY"
"EMANUEL|GARFIELD","EMANUEL|GARFIELD"
"BEN HILL|WEST","BEN HILL|EAST"
"WILCOX|ABBEVILLE SOUTH #5","WILCOX|ABBEVILLE SOUTH #5"
"TURNER|ASHBURN","TURNER|SYCAMORE"
"CRISP|ARABI","CRISP|ARABI"
"CRISP|LISTONIA","CRISP|LISTONIA"
"TIFT|BRIGHTON","TIFT|BRIGHTON"
"IRWIN|IRWINVILLE","IRWIN|IRWINVILLE"
"TURNER|REBECCA","TURNER|REBECCA"
"WILCOX|PITTS #3","WILCOX|PITTS #3"
"WILCOX|ROCHELLE SOUTH #4","WILCOX|ROCHELLE SOUTH #4"
"DODGE|LEE","DODGE|LEE"
"DODGE|EDDIN","DODGE|EDDIN"
"DODGE|EMPIR","DODGE|EMPIR"
"IRWIN|OCILLA","IRWIN|OCILLA"
"IRWIN|HOLT","IRWIN|OCILLA"
"DODGE|MILAN","DODGE|MILAN"
"DODGE|CHAUN","DODGE|CHAUN"
"DODGE|JONES","DODGE|JONES"
"DODGE|JAYBI","DODGE|JAYBI"
"TELFAIR|MCRAE","TELFAIR|MCRAE"
"TELFAIR|HELENA","TELFAIR|HELENA"
"WILCOX|ABBEVILLE NORTH #2","WILCOX|ABBEVILLE NORTH #2"
"DODGE|MITCH","DODGE|MITCH"
"DODGE|PONDT","DODGE|PONDT"
"DODGE|VILUL","DODGE|VILUL"
"DODGE|MCCRA","DODGE|MCCRA"
"DOOLY|UNADILLA","DOOLY|UNADILLA"
"HOUSTON|HEFS","HOUSTON|HEFS"
"BEN HILL|EAST","BEN HILL|EAST"
"PUTNAM|104","PUTNAM|104"
"PUTNAM|105","PUTNAM|105"
"PUTNAM|106","PUTNAM|106"
"GREENE|OLD SALEM","GREENE|OLD SALEM"
"WASHINGTON|DEEPSTEP","WASHINGTON|DEEPSTEP"
"HANCOCK|SECOND DARRIEN","HANCOCK|SECOND DARRIEN"
"HANCOCK|SECOND BEULAH","HANCOCK|SECOND BEULAH"
"HANCOCK|ST. MARK","HANCOCK|ST. MARK"
"JASPER|WYATT","JASPER|WYATT"
"JONES|BARRON","JONES|BARRON"
"MONROE|MIDDLEBROOKS","MONROE|MIDDLEBROOKS"
"JONES|SANDERS","JONES|SANDERS"
"JASPER|MONTICELLO","JASPER|MONTICELLO"
"WILKINSON|RAMAH","WILKINSON|RAMAH"
"WILKINSON|IRWINTON","WILKINSON|IRWINTON"
"BALDWIN|COOPERS","BALDWIN|COOPERS"
"WILKINSON|IVEY","WILKINSON|IVEY"
"WILKINSON|MIDWAY","WILKINSON|MIDWAY"
"BALDWIN|SCOTTSBORO","BALDWIN|SCOTTSBORO"
"BALDWIN|NORTH MILLEDGEVILLE","BALDWIN|BODDIE"
"BALDWIN|EAST BALDWIN","BALDWIN|EAST BALDWIN"
"JONES|ROBERTS","JONES|HAWKINS"
"JONES|CLINTON","JONES|CLINTON"
"JONES|GRAY","JONES|GRAY"
"JONES|ETHRIDGE","JONES|ETHRIDGE"
"BALDWIN|CITY HALL ANNEX","BALDWIN|CITY HALL ANNEX"
"BALDWIN|EAST HARDWICK","BALDWIN|EAST HARDWICK"
"BALDWIN|BODDIE","BALDWIN|BODDIE"
"BALDWIN|WEST BALDWIN","BALDWIN|WEST BALDWIN"
"BALDWIN|MERIWEATHER","BALDWIN|MERIWETHER"
"BALDWIN|WEST HARDWICK","BALDWIN|WEST HARDWICK"
"BALDWIN|FIRE DEPT","BALDWIN|WEST THOMAS"
"BALDWIN|NORTH BALDWIN","BALDWIN|NORTH BALDWIN"
"PUTNAM|107","PUTNAM|107"
"PUTNAM|101","PUTNAM|101"
"HOUSTON|RECR","HOUSTON|WELLSTON CENTER"
"TWIGGS|GOLDEN ISLES","TWIGGS|GOLDEN ISLES"
"BIBB|GODFREY 1","BIBB|GODFREY 1"
"BIBB|GODFREY 3","BIBB|GODFREY 3"
"BIBB|GODFREY 4","BIBB|GODFREY 4"
"BIBB|GODFREY 2","BIBB|GODFREY 2"
"BIBB|EAST MACON 1","BIBB|EAST MACON 1"
"BIBB|EAST MACON 2","BIBB|EAST MACON 2"
"BIBB|EAST MACON 4","BIBB|EAST MACON 4"
"BIBB|EAST MACON 5","BIBB|EAST MACON 5"
"JONES|HAWKINS","JONES|ROBERTS"
"BIBB|HAZZARD 3","BIBB|HAZZARD 3"
"BIBB|GODFREY 5","BIBB|GODFREY 5"
"BIBB|HAZZARD 1","BIBB|HAZZARD 1"
"BIBB|HOWARD 1","BIBB|HOWARD 1"
"BIBB|WARRIOR 2","BIBB|WARRIOR 2"
"BIBB|RUTLAND 1","BIBB|RUTLAND 1"
"HOUSTON|NSES","HOUSTON|NORTH HOUSTON SPORT COMPLEX"
"BIBB|RUTLAND 2","BIBB|RUTLAND 2"
"HOUSTON|HHPC","HOUSTON|HHPC"
"PEACH|BYRON #2","PEACH|BYRON #2"
"HOUSTON|TWPK","HOUSTON|TWPK"
"HOUSTON|FMMS","HOUSTON|FMMS"
"HOUSTON|ANNX","HOUSTON|ANNX"
"HOUSTON|HCTC","HOUSTON|VFW"
"BIBB|VINEVILLE 2","BIBB|VINEVILLE 2"
"BIBB|VINEVILLE 1","BIBB|VINEVILLE 1"
"BIBB|EAST MACON 3","BIBB|EAST MACON 3"
"BIBB|HOWARD 3","BIBB|HOWARD 3"
"BIBB|VINEVILLE 3","BIBB|VINEVILLE 3"
"BIBB|VINEVILLE 6","BIBB|VINEVILLE 6"
"BIBB|VINEVILLE 5","BIBB|VINEVILLE 5"
"BIBB|HOWARD 4","BIBB|HOWARD 4"
"BIBB|VINEVILLE 4","BIBB|VINEVILLE 4"
"BIBB|HOWARD 7","BIBB|HOWARD 7"
"BIBB|HOWARD 6","BIBB|HOWARD 6"
"LAURENS|FIRE DEPT STA #5","LAURENS|FIRE DEPT STA #5"
"LAURENS|FBC - FLC","LAURENS|FBC - FLC"
"HANCOCK|DEVEREUX FIRE STATION","HANCOCK|DEVEREUX FIRE STATION"
"HANCOCK|WARREN CHAPEL","HANCOCK|WARREN CHAPEL"
"BALDWIN|SOUTH MILLEDGEVILLE","BALDWIN|SOUTH MILLEDGEVILLE"
"BALDWIN|COURTHOUSE","BALDWIN|CITY HALL ANNEX"
"APPLING|3A1","APPLING|3A1"
"TATTNALL|DISTRICT V","TATTNALL|DISTRICT V"
"MONTGOMERY|ALSTON","MONTGOMERY|UVALDA PRECINCT"
"MONTGOMERY|AILEY","MONTGOMERY|MOUNT VERNON PRECINCT"
"MONTGOMERY|HIGGSTON","MONTGOMERY|HIGGSTON PRECINCT"
"TOOMBS|43 CEDAR CROSSING","TOOMBS|43 CEDAR CROSSING"
"APPLING|5A","APPLING|5A"
"APPLING|1C","APPLING|1C"
"APPLING|1B","APPLING|1B"
"TOOMBS|15361 LYONS","TOOMBS|15361 LYONS"
"TATTNALL|SHILOH","TATTNALL|SHILOH"
"WAYNE|ODUM","WAYNE|ODUM"
"APPLING|2","APPLING|2"
"TATTNALL|DISTRICT IV","TATTNALL|DISTRICT IV"
"TATTNALL|MANASSAS","TATTNALL|MANASSAS"
"APPLING|3C","APPLING|3C"
"APPLING|4D","APPLING|4D"
"JEFF DAVIS|BLACKBURN 1","JEFF DAVIS|BLACKBURN 1"
"APPLING|5B","APPLING|5B"
"JEFF DAVIS|ALTAMAHA 1","JEFF DAVIS|ALTAMAHA 1"
"JEFF DAVIS|HAZLEHURST","JEFF DAVIS|HAZLEHURST"
"JEFF DAVIS|ALTAMAHA 2","JEFF DAVIS|ALTAMAHA 2"
"JEFF DAVIS|WHITEHEAD 1","JEFF DAVIS|WHITEHEAD 1"
"JEFF DAVIS|OCMULGEE 1","JEFF DAVIS|OCMULGEE 1"
"TOOMBS|513 V.P.D.","TOOMBS|513 V.P.D."
"MONTGOMERY|TARRYTOWN","MONTGOMERY|MOUNT VERNON PRECINCT"
"MONTGOMERY|KIBBEE","MONTGOMERY|HIGGSTON PRECINCT"
"WAYNE|OGLETHORPE","WAYNE|OGLETHORPE"
"WAYNE|REC CENTER","WAYNE|REC CENTER"
"WAYNE|PINE STREET","WAYNE|PINE STREET"
"TATTNALL|DISTRICT II","TATTNALL|DISTRICT II"
"TATTNALL|COLLINS","TATTNALL|COLLINS"
"MCDUFFIE|139","MCDUFFIE|WHITE OAK"
"MCDUFFIE|131","MCDUFFIE|CEDAR ROCK"
"MCDUFFIE|137","MCDUFFIE|WHITE OAK"
"MCDUFFIE|133A","MCDUFFIE|FORT CREEK"
"MCDUFFIE|133B","MCDUFFIE|DEARING"
"COLUMBIA|SECOND MOUNT MORIAH BAPTIST CHURCH","COLUMBIA|SECOND MOUNT MORIAH BAPTIST CHURCH"
"RICHMOND|804H","RICHMOND|804H"
"RICHMOND|810","RICHMOND|810"
"COLUMBIA|HARLEM SENIOR CENTER","COLUMBIA|HARLEM SENIOR CENTER"
"RICHMOND|801","RICHMOND|801"
"RICHMOND|803","RICHMOND|803"
"RICHMOND|801B","RICHMOND|801B"
"COLUMBIA|HARLEM BRANCH LIBRARY","COLUMBIA|HARLEM BRANCH LIBRARY"
"EMANUEL|BLUNDALE","EMANUEL|BLUNDALE"
"JEFFERSON|BARTOW","JEFFERSON|BARTOW"
"JEFFERSON|WADLEY","JEFFERSON|WADLEY"
"EMANUEL|CROSS-GREEN","EMANUEL|CROSS-GREEN"
"BURKE|SOUTH WAYNESBORO","BURKE|SOUTH WAYNESBORO"
"BURKE|NORTH WAYNESBORO","BURKE|NORTH WAYNESBORO"
"BURKE|GREENSCUT","BURKE|GREENSCUT"
"BURKE|ST. CLAIR","BURKE|ST. CLAIR"
"BURKE|BLAKENEY","BURKE|BLAKENEY"
"BURKE|FOUR POINTS","BURKE|FOUR POINTS"
"GLASCOCK|MILL","GLASCOCK|MILL"
"JEFFERSON|STAPLETON","JEFFERSON|STAPLETON"
"JEFFERSON|WRENS","JEFFERSON|WRENS"
"EMANUEL|CANOOCHEE","EMANUEL|CANOOCHEE"
"BURKE|MIDVILLE","BURKE|MIDVILLE"
"BURKE|VIDETTE","BURKE|VIDETTE"
"BURKE|SCOTTS CROSSROADS","BURKE|SCOTTS CROSSROADS"
"MCDUFFIE|135","MCDUFFIE|SWEETWATER"
"MCDUFFIE|134","MCDUFFIE|CEDAR ROCK"
"MCDUFFIE|136","MCDUFFIE|DEPOT"
"RICHMOND|210","RICHMOND|210"
"RICHMOND|303","RICHMOND|303"
"RICHMOND|108","RICHMOND|108"
"RICHMOND|204","RICHMOND|204"
"RICHMOND|304","RICHMOND|101"
"RICHMOND|201","RICHMOND|110"
"RICHMOND|309","RICHMOND|506"
"RICHMOND|306","RICHMOND|306"
"RICHMOND|502","RICHMOND|502"
"RICHMOND|503","RICHMOND|503"
"RICHMOND|507","RICHMOND|507"
"RICHMOND|504","RICHMOND|201"
"RICHMOND|401","RICHMOND|607"
"RICHMOND|509","RICHMOND|403"
"RICHMOND|501","RICHMOND|501"
"COLUMBIA|G A APOSTOLIC CHURCH","COLUMBIA|G A APOSTOLIC CHURCH"
"COLUMBIA|BELAIR BAPTIST CHURCH","COLUMBIA|BELAIR BAPTIST CHURCH"
"RICHMOND|603","RICHMOND|504"
"RICHMOND|605","RICHMOND|605"
"RICHMOND|604","RICHMOND|604"
"RICHMOND|114","RICHMOND|602"
"RICHMOND|805","RICHMOND|805"
"RICHMOND|115","RICHMOND|115"
"RICHMOND|111","RICHMOND|111"
"RICHMOND|105","RICHMOND|105"
"RICHMOND|102","RICHMOND|102"
"RICHMOND|701","RICHMOND|701"
"RICHMOND|305","RICHMOND|704"
"RICHMOND|302","RICHMOND|302"
"RICHMOND|301","RICHMOND|301"
"COLUMBIA|WESTSIDE BAPT CHURCH","COLUMBIA|ABILENE BAPTIST CHURCH"
"COLUMBIA|ABILENE BAPTIST","COLUMBIA|ABILENE BAPTIST CHURCH"
"COLUMBIA|MTZ COL FIRE HDQTR.","COLUMBIA|COLUMBIA CO. FIRE  HDQTR."
"RICHMOND|308","RICHMOND|308"
"COLUMBIA|MARTINEZ BAPTIST","COLUMBIA|MARTINEZ BAPTIST CHURCH"
"RICHMOND|804","RICHMOND|804"
"RICHMOND|807","RICHMOND|807"
"RICHMOND|809","RICHMOND|405"
"RICHMOND|406","RICHMOND|406"
"RICHMOND|405","RICHMOND|405"
"RICHMOND|404","RICHMOND|606"
"RICHMOND|601","RICHMOND|601"
"RICHMOND|310","RICHMOND|310"
"RICHMOND|402","RICHMOND|402"
"COLUMBIA|CHRIST SANCTIFIED","COLUMBIA|CHRIST SANCTIFIED CHURCH"
"RICHMOND|207","RICHMOND|207"
"RICHMOND|203","RICHMOND|203"
"RICHMOND|101","RICHMOND|101"
"RICHMOND|307","RICHMOND|307"
"RICHMOND|107","RICHMOND|107"
"RICHMOND|104","RICHMOND|104"
"RICHMOND|202","RICHMOND|202"
"RICHMOND|208","RICHMOND|208"
"RICHMOND|106","RICHMOND|106"
"RICHMOND|103","RICHMOND|103"
"RICHMOND|109","RICHMOND|109"
"RICHMOND|112","RICHMOND|112"
"CAMDEN|HARRIETTS BLUFF","CAMDEN|HARRIETTS BLUFF"
"CAMDEN|NORTH ST MARYS","CAMDEN|NORTH ST MARYS"
"GLYNN|CAREER ACADEMY","GLYNN|CST"
"GLYNN|CHRISTIAN RENEWAL","GLYNN|NSSI"
"GLYNN|HAMPTON RIVER","GLYNN|NSSI"
"CAMDEN|SOUTH ST MARYS","CAMDEN|SOUTH ST MARYS"
"CAMDEN|EAST KINGSLAND","CAMDEN|EAST KINGSLAND"
"CAMDEN|MUSH BLUFF","CAMDEN|ST. MARYS"
"CAMDEN|WEST KINGSLAND","CAMDEN|WEST KINGSLAND"
"CAMDEN|KINGSLAND","CAMDEN|HISTORIC KINGSLAND"
"CAMDEN|NORTH KINGSLAND","CAMDEN|HISTORIC KINGSLAND"
"GLYNN|THE CHAPEL","GLYNN|THE"
"GLYNN|JEKYLL ISLAND","GLYNN|JI"
"GLYNN|FIRST BAPTIST","GLYNN|SSSI"
"GLYNN|ST WILLIAM CHURCH","GLYNN|CSSI"
"GLYNN|BALLARD","GLYNN|BAL"
"GLYNN|SE BAPTIST BLDG","GLYNN|HLD"
"GLYNN|STERLING CH. OF GOD","GLYNN|HLD"
"GLYNN|C B GREER SCHOOL","GLYNN|NGLY"
"GLYNN|NORTHSIDE CHURCH","GLYNN|CST"
"GLYNN|BROOKMAN","GLYNN|BRK"
"CAMDEN|WAVERLY","CAMDEN|WAVERLY"
"GLYNN|SATILLA MARSHES","GLYNN|MAR"
"GLYNN|URBANA-PERRY PARKS","GLYNN|UPP"
"GLYNN|COLLEGE PLACE","GLYNN|CPM"
"GLYNN|BLYTHE ISLAND BAPTIST CHURCH","GLYNN|BLY"
"GLYNN|SELDEN PARK","GLYNN|ARCO"
"GLYNN|HOWARD COFFIN PARK","GLYNN|HCP"
"EFFINGHAM|3A","EFFINGHAM|3A"
"EFFINGHAM|4C","EFFINGHAM|4C"
"EFFINGHAM|2C","EFFINGHAM|2C"
"EFFINGHAM|4B","EFFINGHAM|4C"
"EFFINGHAM|3C","EFFINGHAM|3C"
"EFFINGHAM|3B","EFFINGHAM|3B"
"SCREVEN|JENK HILL FIRE STA","SCREVEN|JENK HILL FIRE STATION 2"
"SCREVEN|COOPERVILLE FIRE STATION","SCREVEN|JENK HILL FIRE STATION 2"
"SCREVEN|GREENHILL CHURCH","SCREVEN|FIRE STATION #10-ROBBINS BRANCH"
"SCREVEN|SYLVANIA","SCREVEN|CAIL COMMUNITY CENTER"
"CHATHAM|FIRST BAPTIST CHURCH OF THE ISLAND","CHATHAM|FIRST BAPTIST CHURCH OF THE ISLAND"
"CHATHAM|SAINT FRANCIS EPISCOPAL CHURCH","CHATHAM|SAINT FRANCIS EPISCOPAL CHURCH"
"NA|NA","NA|NA"
"CHATHAM|FRANK MURRAY COMMUNITY CENTER","CHATHAM|ISLANDS HIGH SCHOOL ANNEX"
"CHATHAM|TYBEE IS SCH CAFE","CHATHAM|TYBEE OLD SCHOOL CAFE"
"CHATHAM|NEW COV 7 DAY ADV CH","CHATHAM|NEW COV 7 DAY ADV CH"
"CHATHAM|ISLE OF HOPE BAPTIST","CHATHAM|ISLE OF HOPE BAPTIST"
"CHATHAM|ALDERSGATE YOUTH CENTER","CHATHAM|NEW GENERATIONS CATHEDRAL"
"CHATHAM|THUNDERBOLT MUN COMP","CHATHAM|THUNDERBOLT MUN COMP"
"CHATHAM|ISLANDS CHRISTIAN CH","CHATHAM|ISLANDS CHRISTIAN CH"
"CHATHAM|SAVANNAH HOLY CHURCH OF GOD","CHATHAM|COMPASSION CHRISTIAN, HENDERSON"
"CHATHAM|BLOOMINGDALE COMMUNITY CENTER","CHATHAM|BLOOMINGDALE COMMUNITY CENTER"
"CHATHAM|POOLER RECREATION CENTER GYMNASIUM","CHATHAM|POOLER RECREATION CENTER GYMNASIUM"
"CHATHAM|POOLER RECREATION CENTER GYMNASIUM","CHATHAM|WEST CHATHAM BAPTIST CHURCH"
"BRYAN|BLACK CREEK","BRYAN|LANIER"
"EFFINGHAM|1B","EFFINGHAM|1B"
"CHATHAM|BAMBOO FARMS","CHATHAM|COASTAL GA BOTANICAL GARDENS"
"EFFINGHAM|1C","EFFINGHAM|1C"
"EFFINGHAM|1D","EFFINGHAM|1D"
"EFFINGHAM|1A","EFFINGHAM|1A"
"EFFINGHAM|2A","EFFINGHAM|2A"
"EFFINGHAM|3D","EFFINGHAM|3D"
"CHATHAM|LAKE SHORE COMMUNITY CENTER","CHATHAM|LAKE SHORE COMMUNITY CENTER"
"CHATHAM|BARTLETT MIDDLE SCHOOL","CHATHAM|IMMANUEL BAPTIST CHURCH"
"CHATHAM|THE LIGHT CHURCH","CHATHAM|THE LIGHT CHURCH"
"CHATHAM|IMMANUEL BAPTIST CHURCH","CHATHAM|IMMANUEL BAPTIST CHURCH"
"CHATHAM|LIBERTY CITY COMMUNITY CENTER","CHATHAM|LIBERTY CITY COMMUNITY CENTER"
"CHATHAM|TATUMVILLE COMMUNITY CENTER","CHATHAM|JONESVILLE BAPTIST CHURCH"
"CHATHAM|CENTRAL CHURCH OF CHRIST","CHATHAM|CENTRAL CHURCH OF CHRIST"
"NA|NA","NA|NA"
"CHATHAM|WOODLAWN BAPTIST CHURCH","CHATHAM|WOODLAWN BAPTIST CHURCH"
"CHATHAM|BEACH HIGH SCHOOL","CHATHAM|BEACH HIGH SCHOOL"
"CHATHAM|FIRST BAPTIST CH GARDEN CITY","CHATHAM|COOPER CENTER"
"CHATHAM|ROTHWELL BAPTIST CHURCH","CHATHAM|ROTHWELL BAPTIST CHURCH"
"CHATHAM|MIGHTY EIGHTH MUSEUM","CHATHAM|MIGHTY 8TH MUSEUM"
"CHATHAM|SEED CHURCH","CHATHAM|SEED CHURCH"
"CHATHAM|STATION 1","CHATHAM|ELKS LODGE"
"CHATHAM|SAVANNAH PRIMITIVE BAPTIST CHURCH","CHATHAM|SAVANNAH PRIMITIVE BAPTIST CHURCH"
"CHATHAM|LARGO-TIBET ELEMENTA","CHATHAM|LARGO-TIBET ELEMENTA"
"CHATHAM|SAVANNAH CHRISTIAN S","CHATHAM|SILK HOPE BAPTIST CHURCH"
"CHATHAM|POOLER CITY HALL","CHATHAM|1ST BAPTIST CHURCH OF POOLER"
"CHATHAM|SOUTHSIDE FIRE TRAINING CENTER","CHATHAM|SOUTHSIDE FIRE TRAINING CENTER"
"CHATHAM|SILK HOPE BAPTIST CHURCH","CHATHAM|SILK HOPE BAPTIST CHURCH"
"CHATHAM|CHRIST MEMORIAL BAPTIST CHURCH","CHATHAM|CHRIST MEMORIAL BAPTIST CHURCH"
"CHATHAM|ST PETERS EPISCOPAL","CHATHAM|ST PETERS EPISCOPAL"
"CHATHAM|GUARD HOUSE COMM CTR","CHATHAM|BURKE DAY PUBLIC SAFETY BLDG"
"CHATHAM|COASTAL CATHEDRAL","CHATHAM|COASTAL CATHEDRAL"
"CHATHAM|PROGRESSIVE REC CTR","CHATHAM|PROGRESSIVE REC CTR"
"CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH","CHATHAM|WHITE BLUFF PRESBYTERIAN CHURCH"
"CHATHAM|THE SANCTUARY","CHATHAM|THE SANCTUARY"
"CHATHAM|COMPASSION CHRISTIAN CHURCH","CHATHAM|ST. LUKE UNITED METHODIST CHURCH"
"CHATHAM|ST. THOMAS EPISCOPAL CHURCH","CHATHAM|ST. THOMAS EPISCOPAL CHURCH"
"CHATHAM|SKIDAWAY ISLAND BAPTIST","CHATHAM|SKIDAWAY ISLAND METHODIST CHURCH"
"CHATHAM|SKIDAWAY ISLAND STAT","CHATHAM|SKIDAWAY ISLAND METHODIST CHURCH"
"CHATHAM|STATION 3","CHATHAM|GEORGETOWN ELEMENTARY"
"CHATHAM|SKID IS PRES CHURCH","CHATHAM|SKIDAWAY COMMUNITY CHURCH"
"CHATHAM|WINDSOR FOREST BAPTIST CHURCH SCHOOL","CHATHAM|WINDSOR FOREST BAPTIST CHURCH SCHOOL"
"CHATHAM|FERGUSON AVE BAPTIST","CHATHAM|FERGUSON AVE BAPTIST"
"BRYAN|HWY 144 EAST","BRYAN|NEW BEGINNINGS"
"CHATHAM|TRINITY LUTHERAN CHURCH","CHATHAM|TRINITY LUTHERAN CHURCH"
"CHATHAM|CRUSADER COMMUNITY CENTER","CHATHAM|CRUSADER COMMUNITY CENTER"
"CHATHAM|WINDSOR HALL","CHATHAM|WINDSOR HALL"
"LIBERTY|FLEMING EAST","LIBERTY|FLEMING EAST"
"BRYAN|KELLER","BRYAN|SPIRIT OF PEACE LUTHERAN CHURCH"
"BRYAN|DANIELSIDING","BRYAN|DANIEL SIDING"
"BRYAN|WAYS STATION","BRYAN|FIRST BAPTIST CHURCH"
"LIBERTY|LIBERTY COUNTY COMPLEX","LIBERTY|LIBERTY CO COMPLEX"
"LIBERTY|HINESVILLE","LIBERTY|HINESVILLE"
"MCINTOSH|TOWNSEND","MCINTOSH|DARIEN"
"LIBERTY|RICEBORO YOUTH CENTER","LIBERTY|RICEBORO YOUTH CENTER"
"EFFINGHAM|5C","EFFINGHAM|5D"
"EFFINGHAM|4A","EFFINGHAM|4A"
