"county","part","x","y"
"HEARD","74_1_1",-160.11,53.4
"HEARD","74_1_1",-171.28,49.14
"HEARD","74_1_1",-176.04,82.35
"HEARD","74_1_1",-150.16,81.64
"HEARD","74_1_1",-143.39,59.25
"HEARD","74_1_1",-157.36,53.59
"HEARD","74_1_1",-159.18,56.21
"HEARD","74_1_1",-160.11,53.4
"HENRY","75_1_1",-69.85,70.78
"HENRY","75_1_1",-78.84,70.86
"HENRY","75_1_1",-78.84,72.73
"HENRY","75_1_1",-88.79,72.8
"HENRY","75_1_1",-88.64,82.08
"HENRY","75_1_1",-83.16,81.98
"HENRY","75_1_1",-82.86,94.57
"HENRY","75_1_1",-80.18,94.52
"HENRY","75_1_1",-80.14,98.22
"HENRY","75_1_1",-78.31,99.1
"HENRY","75_1_1",-81.72,105.46
"HENRY","75_1_1",-78.43,105.38
"HENRY","75_1_1",-78.41,103.58
"HENRY","75_1_1",-72.72,105.25
"HENRY","75_1_1",-67.84,96.14
"HENRY","75_1_1",-60.5,93.66
"HENRY","75_1_1",-59.19,88.48
"HENRY","75_1_1",-51.03,87.32
"HENRY","75_1_1",-48.56,83.39
"HENRY","75_1_1",-53.29,78.65
"HENRY","75_1_1",-52.5,75.05
"HENRY","75_1_1",-58.86,73.59
"HENRY","75_1_1",-62.68,66.98
"HENRY","75_1_1",-68.07,67.06
"HENRY","75_1_1",-69.85,70.78
"HOUSTON","76_1_1",-20.3,-45.63
"HOUSTON","76_1_1",-42.21,-45.3
"HOUSTON","76_1_1",-42.94,-35.15
"HOUSTON","76_1_1",-41.1,-35.18
"HOUSTON","76_1_1",-41.97,-25.6
"HOUSTON","76_1_1",-40.19,-28.86
"HOUSTON","76_1_1",-37.38,-28
"HOUSTON","76_1_1",-36.37,-20.7
"HOUSTON","76_1_1",-32.78,-21.56
"HOUSTON","76_1_1",-32.74,-18.35
"HOUSTON","76_1_1",-30.26,-19.65
"HOUSTON","76_1_1",-29.33,-9.88
"HOUSTON","76_1_1",-30.76,-5.42
"HOUSTON","76_1_1",-28.99,-5.36
"HOUSTON","76_1_1",-28.23,-0.83
"HOUSTON","76_1_1",-14.61,-5.26
"HOUSTON","76_1_1",-12.59,-12.68
"HOUSTON","76_1_1",-13.13,-19.49
"HOUSTON","76_1_1",-8.31,-23.84
"HOUSTON","76_1_1",-7.78,-32.27
"HOUSTON","76_1_1",-9.66,-34.48
"HOUSTON","76_1_1",-11.64,-33.04
"HOUSTON","76_1_1",-20.3,-45.63
"IRWIN","77_1_1",7.05,-113.1
"IRWIN","77_1_1",12.73,-113.17
"IRWIN","77_1_1",12.67,-116.02
"IRWIN","77_1_1",21.12,-116.28
"IRWIN","77_1_1",21.18,-113.31
"IRWIN","77_1_1",38.07,-113.85
"IRWIN","77_1_1",38.03,-115.26
"IRWIN","77_1_1",32.36,-120.75
"IRWIN","77_1_1",31.49,-128.07
"IRWIN","77_1_1",26.73,-135.96
"IRWIN","77_1_1",4.89,-135.72
"IRWIN","77_1_1",1.74,-134.63
"IRWIN","77_1_1",-1.96,-127.19
"IRWIN","77_1_1",-9.58,-125.35
"IRWIN","77_1_1",-8.59,-111.38
"IRWIN","77_1_1",-5.75,-111.46
"IRWIN","77_1_1",-5.08,-104.53
"IRWIN","77_1_1",5.71,-103.23
"IRWIN","77_1_1",7.05,-113.1
"JACKSON","78_1_1",-12.71,140.52
"JACKSON","78_1_1",-16.04,148.62
"JACKSON","78_1_1",-27.19,150.52
"JACKSON","78_1_1",-28.56,149.3
"JACKSON","78_1_1",-30.79,151.76
"JACKSON","78_1_1",-33.92,151.67
"JACKSON","78_1_1",-38.31,156.95
"JACKSON","78_1_1",-20.25,177.03
"JACKSON","78_1_1",-14.88,172.29
"JACKSON","78_1_1",-7.3,173.17
"JACKSON","78_1_1",3.55,161.81
"JACKSON","78_1_1",3.96,157.14
"JACKSON","78_1_1",1.21,149.81
"JACKSON","78_1_1",3.69,148.75
"JACKSON","78_1_1",-7.78,143.44
"JACKSON","78_1_1",-9.52,144.2
"JACKSON","78_1_1",-9.08,142.87
"JACKSON","78_1_1",-12.71,140.52
"JASPER","79_1_1",-12.43,81.51
"JASPER","79_1_1",-13.6,52.38
"JASPER","79_1_1",-38.8,47.99
"JASPER","79_1_1",-39.58,52.92
"JASPER","79_1_1",-37.97,54.82
"JASPER","79_1_1",-40.48,56.74
"JASPER","79_1_1",-38.51,60.95
"JASPER","79_1_1",-40.94,69.79
"JASPER","79_1_1",-43.12,71.37
"JASPER","79_1_1",-39.48,81.9
"JASPER","79_1_1",-34.5,83.56
"JASPER","79_1_1",-28.36,88.91
"JASPER","79_1_1",-25.87,86.99
"JASPER","79_1_1",-26.2,91.71
"JASPER","79_1_1",-12.43,81.51
"JEFF DAVIS","80_1_1",83.24,-95.25
"JEFF DAVIS","80_1_1",83.33,-105.15
"JEFF DAVIS","80_1_1",80.43,-105.18
"JEFF DAVIS","80_1_1",80.44,-106.6
"JEFF DAVIS","80_1_1",83.3,-106.59
"JEFF DAVIS","80_1_1",83.28,-113.65
"JEFF DAVIS","80_1_1",53.4,-113.98
"JEFF DAVIS","80_1_1",53.34,-97.92
"JEFF DAVIS","80_1_1",58.11,-95.54
"JEFF DAVIS","80_1_1",57.65,-93.78
"JEFF DAVIS","80_1_1",60.79,-93.36
"JEFF DAVIS","80_1_1",67.89,-86.23
"JEFF DAVIS","80_1_1",76.11,-84.97
"JEFF DAVIS","80_1_1",79.82,-81.87
"JEFF DAVIS","80_1_1",85.77,-83
"JEFF DAVIS","80_1_1",85.8,-80.79
"JEFF DAVIS","80_1_1",91.5,-81
"JEFF DAVIS","80_1_1",91.65,-95.22
"JEFF DAVIS","80_1_1",83.24,-95.25
"JEFFERSON","81_1_1",100.98,16.02
"JEFFERSON","81_1_1",97.07,13.33
"JEFFERSON","81_1_1",91.82,12.76
"JEFFERSON","81_1_1",93.79,9.01
"JEFFERSON","81_1_1",90.86,7.24
"JEFFERSON","81_1_1",84.04,11.55
"JEFFERSON","81_1_1",81.79,15.15
"JEFFERSON","81_1_1",83.13,24.51
"JEFFERSON","81_1_1",80.44,27.82
"JEFFERSON","81_1_1",79.36,35.75
"JEFFERSON","81_1_1",74.67,37.21
"JEFFERSON","81_1_1",68.82,47.48
"JEFFERSON","81_1_1",76.6,46.88
"JEFFERSON","81_1_1",75.98,52.6
"JEFFERSON","81_1_1",94.58,68.37
"JEFFERSON","81_1_1",99.34,68.04
"JEFFERSON","81_1_1",108.76,59.54
"JEFFERSON","81_1_1",103.5,40.81
"JEFFERSON","81_1_1",105.4,26.94
"JEFFERSON","81_1_1",100.98,16.02
"JENKINS","82_1_1",143.61,-1.07
"JENKINS","82_1_1",146.18,-4.58
"JENKINS","82_1_1",131.22,-9.47
"JENKINS","82_1_1",123.48,-3.31
"JENKINS","82_1_1",117.18,13.98
"JENKINS","82_1_1",119.36,21.09
"JENKINS","82_1_1",123.28,24.82
"JENKINS","82_1_1",134.95,25.74
"JENKINS","82_1_1",144.1,29.21
"JENKINS","82_1_1",151.99,25.62
"JENKINS","82_1_1",143.61,-1.07
"JOHNSON","83_1_1",75.61,-13.15
"JOHNSON","83_1_1",78.46,-18.28
"JOHNSON","83_1_1",75.31,-18.26
"JOHNSON","83_1_1",74.89,-20.86
"JOHNSON","83_1_1",74.84,-19.53
"JOHNSON","83_1_1",68.59,-19.62
"JOHNSON","83_1_1",68.62,-9.51
"JOHNSON","83_1_1",56.77,-4.25
"JOHNSON","83_1_1",57.57,-1.31
"JOHNSON","83_1_1",50.34,1.88
"JOHNSON","83_1_1",41.51,1.01
"JOHNSON","83_1_1",42.43,6.68
"JOHNSON","83_1_1",55.93,12.34
"JOHNSON","83_1_1",59.13,7.84
"JOHNSON","83_1_1",82.26,13.92
"JOHNSON","83_1_1",90.45,7.32
"JOHNSON","83_1_1",88.75,2.53
"JOHNSON","83_1_1",84.41,-1.16
"JOHNSON","83_1_1",87.78,-5.47
"JOHNSON","83_1_1",82.75,-7.02
"JOHNSON","83_1_1",75.61,-13.15
"JONES","84_1_1",-2.78,53.9
"JONES","84_1_1",3.96,25.09
"JONES","84_1_1",-11.55,15.68
"JONES","84_1_1",-15.44,19.67
"JONES","84_1_1",-16.71,18.34
"JONES","84_1_1",-18.53,20.86
"JONES","84_1_1",-24.18,20.87
"JONES","84_1_1",-27.66,24.07
"JONES","84_1_1",-30.38,36.96
"JONES","84_1_1",-38.8,47.99
"JONES","84_1_1",-2.78,53.9
"LAMAR","85_1_1",-67.51,32.36
"LAMAR","85_1_1",-81.28,32.62
"LAMAR","85_1_1",-81.16,37.11
"LAMAR","85_1_1",-79.23,37.97
"LAMAR","85_1_1",-79.06,54.58
"LAMAR","85_1_1",-67.49,53.34
"LAMAR","85_1_1",-67.45,56.02
"LAMAR","85_1_1",-59.78,55.95
"LAMAR","85_1_1",-61.15,25.87
"LAMAR","85_1_1",-67.61,25.99
"LAMAR","85_1_1",-67.51,32.36
"LANIER","86_1_1",40.86,-168.1
"LANIER","86_1_1",33.34,-168.17
"LANIER","86_1_1",34.49,-172.26
"LANIER","86_1_1",22.4,-172.24
"LANIER","86_1_1",22.21,-181.65
"LANIER","86_1_1",19.29,-181.67
"LANIER","86_1_1",19.29,-185.75
"LANIER","86_1_1",20.94,-185.74
"LANIER","86_1_1",21.07,-194.1
"LANIER","86_1_1",34.11,-194.37
"LANIER","86_1_1",36.92,-205.74
"LANIER","86_1_1",40.99,-202.99
"LANIER","86_1_1",40.93,-170.03
"LANIER","86_1_1",40.86,-168.1
"LAURENS","87_1_1",38.57,-61.25
"LAURENS","87_1_1",16.28,-12.84
"LAURENS","87_1_1",41.46,1
"LAURENS","87_1_1",50.34,1.88
"LAURENS","87_1_1",57.57,-1.31
"LAURENS","87_1_1",56.77,-4.25
"LAURENS","87_1_1",68.62,-9.51
"LAURENS","87_1_1",68.13,-19.31
"LAURENS","87_1_1",72.04,-22.93
"LAURENS","87_1_1",70.6,-25.58
"LAURENS","87_1_1",66.29,-27.16
"LAURENS","87_1_1",66.04,-32.27
"LAURENS","87_1_1",61.28,-40.92
"LAURENS","87_1_1",63.82,-43.15
"LAURENS","87_1_1",51.05,-55.97
"LAURENS","87_1_1",48.35,-55.59
"LAURENS","87_1_1",38.57,-61.25
"LEE","88_1_1_1",-61,-119.24
"LEE","88_1_1_1",-85.14,-119.25
"LEE","88_1_1_1",-85.75,-110.78
"LEE","88_1_1_1",-83.91,-100.48
"LEE","88_1_1_1",-81.27,-100.55
"LEE","88_1_1_1",-81.25,-100.53
"LEE","88_1_1_1",-81.34,-96.44
"LEE","88_1_1_1",-84.5,-92.27
"LEE","88_1_1_1",-88.73,-91.3
"LEE","88_1_1_1",-88.68,-86.57
"LEE","88_1_1_1",-49.4,-87.57
"LEE","88_1_1_1",-49.84,-92.8
"LEE","88_1_1_1",-53.78,-95.99
"LEE","88_1_1_1",-54.6,-99.34
"LEE","88_1_1_1",-57.63,-99.63
"LEE","88_1_1_1",-55.51,-103.43
"LEE","88_1_1_1",-59.94,-108.97
"LEE","88_1_1_1",-58.46,-116.16
"LEE","88_1_1_1",-61,-119.24
"LIBERTY","89_1_1",169.55,-103.85
"LIBERTY","89_1_1",154.59,-90.4
"LIBERTY","89_1_1",156.19,-79.9
"LIBERTY","89_1_1",151.72,-78.99
"LIBERTY","89_1_1",148.96,-75.76
"LIBERTY","89_1_1",159.06,-66.14
"LIBERTY","89_1_1",168.09,-72.65
"LIBERTY","89_1_1",170.68,-79.41
"LIBERTY","89_1_1",175.04,-80.88
"LIBERTY","89_1_1",181.78,-78.88
"LIBERTY","89_1_1",182.95,-81.55
"LIBERTY","89_1_1",188.29,-82.1
"LIBERTY","89_1_1",190.88,-92.03
"LIBERTY","89_1_1",194.47,-95.23
"LIBERTY","89_1_1",193.44,-96.35
"LIBERTY","89_1_1",194.97,-95.97
"LIBERTY","89_1_1",195.73,-93.58
"LIBERTY","89_1_1",197.74,-99.04
"LIBERTY","89_1_1",201.28,-98.67
"LIBERTY","89_1_1",202.56,-102.89
"LIBERTY","89_1_1",211.29,-107.04
"LIBERTY","89_1_1",222.5,-107.92
"LIBERTY","89_1_1",219.48,-127.73
