"name","rank","count","pctwhite","pctblack","pctapi","pctaian","pct2prace","pcthispanic"
"SPANNAGEL",74224,281,86.8327,1.06762,0.711744,0,6.76157,4.62633
"SPITZNER",74224,281,90.7473,1.42349,0,0,4.62633,3.20285
"STEMP",74224,281,90.0356,0,1.77936,0,3.20285,4.98221
"STIRRAT",74224,281,92.5267,0.355872,0.711744,0.355872,0.355872,5.69395
"STRETTON",74224,281,90.7473,1.06762,0.711744,0.711744,2.84698,3.91459
"STRONGIN",74224,281,92.5267,0,0.355872,0.711744,4.98221,1.42349
"STRUBBERG",74224,281,93.2384,0.355872,0,0,6.40569,0
"STUEBS",74224,281,96.4413,0,2.4911,0.355872,0,0.711744
"SUBBERT",74224,281,92.8826,0.355872,1.42349,1.06762,3.91459,0.355872
"TAYBRON",74224,281,1.06762,90.7473,0.355872,0.355872,3.91459,3.55872
"TELLMAN",74224,281,93.9502,1.42349,0.355872,1.77936,2.13523,0.355872
"TESSARO",74224,281,91.8149,0.355872,1.06762,0.711744,2.84698,3.20285
"TLUSTY",74224,281,90.0356,0,2.13523,0.355872,4.62633,2.84698
"TORN",74224,281,75.089,4.27046,13.5231,0.711744,2.4911,3.91459
"TRAILL",74224,281,77.2242,17.4377,0.711744,0.711744,3.20285,0.711744
"TROGDEN",74224,281,94.6619,0,0.355872,0.355872,1.06762,3.55872
"TRUAN",74224,281,77.9359,0.711744,1.77936,0,2.13523,17.4377
"TULP",74224,281,91.8149,0,1.77936,0,3.20285,3.20285
"TURNQUEST",74224,281,7.47331,78.2918,0.355872,0,8.8968,4.98221
"UHLENHOPP",74224,281,91.4591,0,0.355872,0,3.55872,4.62633
"URQUIOLA",74224,281,10.3203,0.711744,2.13523,0,1.42349,85.4093
"VASUDEVA",74224,281,3.91459,0.355872,92.8826,0.355872,2.4911,0
"VEECH",74224,281,94.306,0,0,0,1.77936,3.91459
"VERCELES",74224,281,9.25267,0.711744,76.1566,0,7.11744,6.76157
"VILELLA",74224,281,22.4199,3.91459,0,0,1.06762,72.5979
"VORHIS",74224,281,88.2562,1.42349,1.42349,1.42349,2.84698,4.62633
"WALLETT",74224,281,87.1886,0,2.13523,2.13523,4.98221,3.55872
"WARBRITTON",74224,281,93.5943,0.355872,0.711744,1.42349,1.42349,2.4911
"WAYDA",74224,281,92.8826,0,0,0,1.42349,5.69395
"WERNSMAN",74224,281,89.6797,0.711744,1.06762,0,2.84698,5.69395
"WORZALLA",74224,281,97.8648,0.355872,0.355872,0,1.42349,0
"WUCHTER",74224,281,95.7295,0.355872,0.355872,0,1.42349,2.13523
"YEAW",74224,281,92.1708,0.355872,1.06762,0,1.42349,4.98221
"ZAVAGLIA",74224,281,94.6619,1.42349,1.42349,0.355872,0,2.13523
"ZENA",74224,281,21.7082,37.3665,2.84698,0,1.42349,36.6548
"ZESSIN",74224,281,92.1708,1.06762,0,0.711744,3.91459,2.13523
"ZUKE",74224,281,90.7473,0.711744,1.77936,0.711744,3.55872,2.4911
"ZUNA",74224,281,49.4662,0.355872,0.355872,0.355872,2.13523,47.331
"ABINADER",74428,280,53.2143,0.357143,1.07143,0,2.85714,42.5
"ACKAH",74428,280,2.85714,91.0714,0,0,5,1.07143
"ADEOSUN",74428,280,2.85714,91.0714,0,0,3.92857,2.14286
"ALMAGER",74428,280,8.92857,0,0,0,0,91.0714
"ARING",74428,280,86.7857,1.42857,2.5,0,4.64286,4.64286
"ARM",74428,280,78.5714,8.57143,3.57143,0.357143,0.714286,8.21429
"ATEMPA",74428,280,0,0,0,0,0,100
"BAICH",74428,280,93.2143,0,0,0.357143,1.07143,5.35714
"BARATI",74428,280,66.7857,0,17.1429,0.714286,12.1429,3.21429
"BARKA",74428,280,74.6429,8.92857,1.07143,0,2.5,12.8571
"BAUSER",74428,280,85.7143,2.85714,1.07143,0.357143,6.42857,3.57143
"BEACHNER",74428,280,87.8571,1.07143,2.14286,0,5.35714,3.57143
"BEITING",74428,280,99.6429,0.357143,0,0,0,0
"BIASE",74428,280,93.5714,1.78571,0,0,2.5,2.14286
"BITZAN",74428,280,93.2143,0.357143,1.07143,0.714286,2.85714,1.78571
"BODENMILLER",74428,280,91.0714,1.07143,0,0,5.71429,2.14286
"BOH",74428,280,67.8571,15,12.5,0,2.14286,2.5
"BOJAN",74428,280,82.5,0.714286,8.21429,0,3.92857,4.64286
"BORSOS",74428,280,88.9286,0,1.42857,0.357143,3.92857,5.35714
"BREDEHOEFT",74428,280,93.5714,0.714286,0.714286,0,2.85714,2.14286
"BRETTON",74428,280,85.3571,6.07143,0,0,1.78571,6.78571
"BRICKSON",74428,280,91.7857,4.28571,0.714286,0.357143,1.78571,1.07143
"BROKENSHIRE",74428,280,93.2143,1.07143,0.714286,0,4.28571,0.714286
"BRZOSTOWSKI",74428,280,93.9286,0,2.14286,0,2.14286,1.78571
"CAGNO",74428,280,91.0714,0.714286,0.714286,0,3.57143,3.92857
"CAULLEY",74428,280,80,12.1429,0,0.714286,5,2.14286
"CESTONE",74428,280,86.4286,1.42857,0.714286,0.357143,2.5,8.57143
"CHEATLE",74428,280,93.5714,0,1.42857,0,2.14286,2.85714
"CONDA",74428,280,28.9286,24.2857,14.2857,0.714286,5.35714,26.4286
"COONEN",74428,280,93.5714,0,0,0,4.28571,2.14286
"CORDINGLEY",74428,280,91.4286,0,0,0,2.5,6.07143
"COSTES",74428,280,40.3571,2.85714,42.1429,1.42857,7.14286,6.07143
"CURATOLA",74428,280,91.4286,0,1.42857,0,1.07143,6.07143
"CURYLO",74428,280,93.2143,0.714286,1.07143,0,1.07143,3.92857
"CZARNOTA",74428,280,94.6429,0.714286,0.714286,0.357143,1.78571,1.78571
"DANELLA",74428,280,88.9286,0.357143,0.714286,0.357143,3.92857,5.71429
"DANON",74428,280,76.4286,4.64286,0.714286,0,3.57143,14.6429
"DELAOSA",74428,280,15.3571,0,1.07143,0,0,83.5714
"DELLWO",74428,280,92.5,0,0,3.21429,1.42857,2.85714
"DEMANGE",74428,280,91.7857,0.714286,0,0.357143,0.714286,6.42857
"DIGGLE",74428,280,91.7857,2.14286,0.357143,1.07143,4.28571,0.357143
"DIGIACINTO",74428,280,87.8571,2.5,0.714286,0.357143,5.71429,2.85714
"DINSMOOR",74428,280,90.3571,0.357143,1.42857,0,2.85714,5
"DOBARD",74428,280,18.2143,70.3571,0,0.357143,5.71429,5.35714
"DOLBEARE",74428,280,92.8571,0.357143,1.07143,0,4.64286,1.07143
"DOUANGMALA",74428,280,4.28571,0.714286,83.5714,0,9.28571,2.14286
"DOUROS",74428,280,84.2857,0,2.14286,0.357143,3.92857,9.28571
"DUMES",74428,280,25.3571,56.4286,1.07143,0,3.57143,13.5714
"ELAN",74428,280,42.5,34.2857,13.5714,1.78571,5,2.85714
"ETCHELLS",74428,280,94.2857,0,0.714286,0,1.07143,3.92857
"FECKO",74428,280,93.9286,0.714286,0.357143,0,2.14286,2.85714
"FRASCONE",74428,280,93.2143,0.357143,0.357143,0.357143,0.714286,5
"FRUEHAUF",74428,280,95.3571,0,0.714286,0,3.57143,0.357143
"GAJDOS",74428,280,91.0714,0,0.357143,0.714286,4.28571,3.57143
"GALLMEYER",74428,280,92.8571,0.357143,0.714286,0,3.57143,2.5
"GARCIADELEON",74428,280,1.78571,0.714286,1.42857,1.42857,1.42857,93.2143
"GARSEE",74428,280,89.2857,0.357143,1.07143,0,5.35714,3.92857
"GERAETS",74428,280,95.3571,0,0.357143,1.07143,2.14286,1.07143
"GOMEZCHAVEZ",74428,280,3.21429,0,0.357143,0,0,96.4286
"GRAZIOLI",74428,280,93.2143,0,0.714286,0,1.78571,4.28571
"GRIEF",74428,280,87.5,2.14286,2.5,0.357143,5.35714,2.14286
"GROBMAN",74428,280,88.5714,1.42857,0,0.714286,0,9.28571
"GUEBERT",74428,280,97.5,0,0,0,2.14286,0.357143
"GUSTAVSEN",74428,280,90.7143,0.357143,1.07143,0.714286,2.14286,5
"GUZMANRAMIREZ",74428,280,1.42857,0,0,0.357143,0.357143,97.8571
"HABAS",74428,280,95.7143,0,1.07143,0,0.714286,2.5
"HAILSTOCK",74428,280,2.14286,91.0714,0.357143,0,5.71429,0.714286
"HALEK",74428,280,90.3571,0.357143,1.42857,0,0,7.85714
"HAMZAH",74428,280,56.4286,13.9286,17.1429,0,9.64286,2.85714
"HAVERDINK",74428,280,98.5714,0,0,0,0.357143,1.07143
"HAWSEY",74428,280,92.1429,0.357143,0,0.357143,4.28571,2.85714
"HEBEBRAND",74428,280,91.0714,0.357143,2.85714,0.357143,2.85714,2.5
"HELTEMES",74428,280,96.7857,0.357143,0,0,0.714286,2.14286
"HOLOUBEK",74428,280,91.7857,0.357143,0.357143,0.357143,3.57143,3.57143
"HOLSEN",74428,280,87.5,0.714286,0.357143,0.357143,2.5,8.57143
"HOMBERG",74428,280,90.3571,0,3.57143,0,3.92857,2.14286
"HORRALL",74428,280,95.3571,0.714286,0,0,2.5,1.42857
"HOYLES",74428,280,70.3571,23.2143,0.357143,1.07143,1.07143,3.92857
"INGS",74428,280,48.5714,45.7143,0,0,2.85714,2.85714
"IZBICKI",74428,280,91.7857,0.714286,1.07143,0.357143,2.14286,3.92857
"JACOWAY",74428,280,53.5714,31.4286,0,4.64286,7.5,2.85714
"JAGANNATH",74428,280,5,1.78571,88.5714,1.07143,3.57143,0
"JALLO",74428,280,73.5714,15,1.07143,0.357143,2.85714,7.14286
"JELSMA",74428,280,90.3571,0.714286,1.07143,0,6.42857,1.42857
"JOHNBAPTISTE",74428,280,8.92857,65,0.357143,0.714286,7.85714,17.1429
"JONKE",74428,280,89.6429,0.714286,0.714286,0.357143,1.42857,7.14286
"JUSZCZYK",74428,280,98.2143,0.714286,0,0,1.07143,0
"KAAHANUI",74428,280,5,0.714286,55,0.714286,32.8571,5.71429
"KALM",74428,280,95.7143,0,0.714286,0,1.42857,2.14286
"KARMO",74428,280,60.7143,36.0714,0,0,1.07143,2.14286
"KHOWAJA",74428,280,1.78571,0.357143,95.3571,0.357143,1.42857,0.714286
"KIK",74428,280,90.3571,0.714286,6.42857,0.714286,1.42857,0.357143
"KOPESKY",74428,280,95.7143,0,0.714286,0,1.07143,2.5
"KOSMAS",74428,280,90,0.714286,2.85714,0.357143,2.5,3.57143
"KOSSLER",74428,280,88.9286,0,1.42857,0,5,4.64286
"KRENZEL",74428,280,93.5714,0,0.714286,0.357143,0.714286,4.64286
"KUNICKI",74428,280,92.8571,0,0.714286,0.714286,1.42857,4.28571
"KUZIA",74428,280,94.6429,0.357143,0,0.357143,1.78571,2.85714
"LACHUT",74428,280,98.2143,0.714286,0,0,0,1.07143
"LADHA",74428,280,7.85714,6.78571,76.7857,0.357143,7.14286,1.07143
"LAK",74428,280,65.3571,2.14286,26.4286,0,2.85714,3.21429
"LAMBIRTH",74428,280,71.0714,23.2143,0.357143,0,3.57143,1.78571
"LANGERAK",74428,280,96.0714,0.714286,0,0,3.21429,0
"LANIADO",74428,280,82.8571,0,0,0,0.357143,16.7857
"LAXA",74428,280,1.42857,0,91.7857,0,2.85714,3.92857
"LEGERSKI",74428,280,99.2857,0,0,0,0,0.714286
"LEJUNE",74428,280,90,1.78571,0.357143,0,1.78571,6.07143
"LENCI",74428,280,91.4286,0,2.14286,0,0.714286,5.71429
"LENKIEWICZ",74428,280,98.2143,0,0.357143,0.357143,0.357143,0.714286
"LEVOY",74428,280,92.5,0.714286,0.357143,0,1.07143,5.35714
"LEWINSON",74428,280,35.7143,52.1429,0.357143,0,4.28571,7.5
"LITTERIO",74428,280,89.2857,0.357143,0,0,2.14286,8.21429
"LOESEL",74428,280,93.5714,0,0.357143,0,1.42857,4.64286
"LOGGAINS",74428,280,88.9286,0.714286,0,1.07143,7.85714,1.42857
"LOPEZFERNANDEZ",74428,280,1.42857,0,0,0,0,98.5714
"LOSIK",74428,280,85,0,0.357143,2.14286,5.35714,7.14286
"LUTTS",74428,280,90.3571,1.78571,0.357143,0,1.78571,5.71429
"MADDALI",74428,280,2.14286,0,96.0714,0.714286,0,1.07143
"MARTEY",74428,280,10.7143,83.5714,0,0.357143,4.28571,1.07143
"MARTYNIUK",74428,280,87.5,0.357143,0.714286,0,5.35714,6.07143
"MARUSAK",74428,280,95.7143,0.357143,0,1.07143,0.357143,2.5
"MASLO",74428,280,91.7857,0.714286,1.78571,0,1.42857,4.28571
"MCBURROWS",74428,280,2.14286,87.8571,0,0.714286,6.07143,3.21429
"MCCORNACK",74428,280,93.9286,0,0,0,3.92857,2.14286
"MCELDUFF",74428,280,91.4286,0.714286,2.5,0.357143,2.85714,2.14286
"MCQUATE",74428,280,93.2143,0.357143,0.714286,0.357143,1.78571,3.57143
"MEDINO",74428,280,5,3.92857,2.5,0,0,88.5714
"MELWANI",74428,280,5.71429,1.07143,79.6429,0.714286,8.21429,4.64286
"MERLINI",74428,280,90,0.714286,1.78571,0,3.57143,3.92857
"MOGEN",74428,280,92.1429,0,0.714286,0,2.85714,4.28571
"MONAT",74428,280,92.8571,1.07143,0.357143,0,2.14286,3.57143
"MONDLOCH",74428,280,93.5714,0,0.357143,0.357143,1.78571,3.92857
"MONTEROS",74428,280,5.71429,0,2.14286,0.714286,0,91.4286
"MOULE",74428,280,94.2857,1.07143,0.714286,0.357143,2.85714,0.714286
"MUGLER",74428,280,92.1429,0.357143,1.07143,0.357143,2.14286,3.92857
"MUREN",74428,280,88.5714,0,0.714286,0,3.92857,6.78571
"MUSSMANN",74428,280,85.7143,0,0.714286,0.714286,6.07143,6.78571
"NELKE",74428,280,87.5,0.357143,1.42857,0.714286,6.78571,3.21429
"NISHIO",74428,280,5,0,85.3571,0,7.14286,2.5
"NOBLEZA",74428,280,3.21429,0.357143,88.2143,0.357143,3.92857,3.92857
"NOSTRANT",74428,280,94.6429,0.357143,2.14286,0,1.42857,1.42857
"ORIGER",74428,280,94.6429,0,1.07143,0,2.5,1.78571
"PAJARO",74428,280,11.4286,0.357143,11.7857,0.714286,1.78571,73.9286
"PANOSSIAN",74428,280,97.8571,0,0.357143,0.714286,0.714286,0.357143
"PANTO",74428,280,81.0714,2.14286,1.78571,0,1.42857,13.5714
"PATIERNO",74428,280,90.3571,0.357143,0.714286,0,3.92857,4.64286
"PAWL",74428,280,86.4286,2.14286,2.5,0,4.64286,4.28571
"PEFLEY",74428,280,88.2143,0,2.14286,1.42857,4.64286,3.57143
"PHILLIPE",74428,280,54.6429,33.5714,0,0.714286,3.92857,7.14286
"PICOTT",74428,280,23.9286,61.7857,1.78571,0.357143,3.57143,8.57143
"PISCATELLI",74428,280,93.2143,0,0,1.78571,1.78571,3.21429
"PLINER",74428,280,94.6429,1.42857,0,0,1.78571,2.14286
"POZ",74428,280,9.64286,0.357143,0.357143,0,0.714286,88.9286
"PRZYGODA",74428,280,90.3571,0.357143,0,0.357143,2.85714,6.07143
"PUCCIA",74428,280,92.1429,1.07143,0.714286,0,2.14286,3.92857
"QUANTE",74428,280,87.5,1.42857,1.07143,1.78571,3.57143,4.64286
"RAGHURAMAN",74428,280,1.07143,0.714286,94.6429,0.714286,1.78571,1.07143
"RAMSHUR",74428,280,95.7143,0,0,0,3.21429,1.07143
"RATNAYAKE",74428,280,7.14286,0.357143,81.7857,0,10,0.714286
"REEVEY",74428,280,4.64286,76.0714,0.714286,0.714286,8.21429,9.64286
"RICKERTSEN",74428,280,88.5714,1.42857,5,0.357143,1.42857,3.21429
"RIDNOUR",74428,280,87.5,0.357143,2.5,1.07143,2.85714,5.71429
"ROMANOWICZ",74428,280,97.5,0.357143,0,0,1.07143,1.07143
"RUTKA",74428,280,91.4286,0.714286,1.07143,0,4.64286,2.14286
"SCHADLE",74428,280,95.7143,1.07143,0.714286,0,1.78571,0.714286
"SCHEIL",74428,280,88.9286,0.714286,1.42857,0,6.42857,2.5
"SCHNAIDT",74428,280,88.9286,1.78571,2.14286,0.357143,3.92857,2.85714
"SEI",74428,280,33.2143,13.5714,40.7143,0,5,7.5
"SELLES",74428,280,46.0714,2.5,2.85714,1.78571,1.42857,45.3571
"SELZ",74428,280,90.7143,0.714286,2.5,0,2.5,3.57143
"SEREMET",74428,280,97.1429,1.07143,0,0,1.42857,0.357143
"SINEX",74428,280,84.2857,2.14286,1.07143,1.42857,7.14286,3.92857
"SISTEK",74428,280,93.5714,0,0,0,3.57143,2.85714
"SNYDERMAN",74428,280,98.9286,0,0,0,0.714286,0.357143
"SONTHEIMER",74428,280,93.2143,0,0.357143,0,3.21429,3.21429
"SORY",74428,280,75.7143,5.71429,4.28571,2.85714,5,6.42857
"SPERANDIO",74428,280,88.9286,1.07143,0,0,2.5,7.5
"STATOM",74428,280,55.7143,36.0714,0.714286,1.78571,3.21429,2.5
"STEINBAUGH",74428,280,94.6429,0,1.42857,0.357143,1.78571,1.78571
"STUBENRAUCH",74428,280,96.4286,0,0,0,2.14286,1.42857
"SUDO",74428,280,33.5714,2.14286,53.2143,0.714286,8.21429,2.14286
"SYLA",74428,280,96.0714,2.14286,0,0,0.357143,1.42857
"TALADA",74428,280,93.5714,0,3.57143,0,2.85714,0
"TARKA",74428,280,93.9286,3.57143,1.07143,0,1.42857,0
"TASSEY",74428,280,81.4286,3.21429,0.714286,0.357143,5.35714,8.92857
"TAUS",74428,280,85.7143,1.07143,3.57143,0,2.5,7.14286
"TEPEN",74428,280,91.0714,0.357143,0,0,2.5,6.07143
"TONNESSEN",74428,280,87.1429,0,1.07143,1.42857,2.14286,8.21429
"TREGER",74428,280,90.7143,0,0.357143,0.357143,3.57143,5
"TREVITHICK",74428,280,88.2143,1.07143,0.714286,0.714286,2.14286,7.14286
"TRUDELLE",74428,280,90.7143,0,0,0,3.21429,6.07143
"TUZ",74428,280,72.8571,0,0.357143,0,1.07143,25.7143
"UHM",74428,280,6.07143,0.714286,88.5714,0,3.57143,1.07143
"VANORE",74428,280,95,0,0,0,0.357143,4.64286
"VASILIADIS",74428,280,95.7143,0,0.714286,0,0.714286,2.85714
"VAZQUEZVAZQUEZ",74428,280,0.357143,1.42857,0.357143,0,0,97.8571
"VIEU",74428,280,89.6429,0,1.78571,0,4.28571,4.28571
"VIEW",74428,280,74.2857,12.1429,1.78571,1.07143,7.5,3.21429
"VONBORSTEL",74428,280,68.9286,0.714286,0,0.714286,3.57143,26.0714
"WAHR",74428,280,86.4286,1.42857,4.28571,1.42857,4.64286,1.78571
"WARRENDER",74428,280,90.3571,1.07143,1.78571,0,3.57143,3.21429
"WEIBERG",74428,280,91.0714,0.714286,1.78571,2.14286,3.21429,1.07143
"WESTPHALL",74428,280,89.6429,1.07143,1.07143,1.42857,3.57143,3.21429
"WHILLOCK",74428,280,89.2857,1.42857,0.357143,2.5,2.85714,3.57143
"WOLLITZ",74428,280,85,0,2.5,0,6.78571,5.71429
"WORTHEM",74428,280,26.7857,62.1429,0,0,8.92857,2.14286
"YOKE",74428,280,86.4286,1.07143,6.42857,0,2.85714,3.21429
"ZAHND",74428,280,89.6429,0,1.78571,0.714286,5.71429,2.14286
"ZAWORSKI",74428,280,92.8571,0.714286,0.357143,0.714286,3.21429,2.14286
"ZIPAY",74428,280,95.7143,0,2.14286,0,1.78571,0.357143
"ZIPKIN",74428,280,95,0.714286,1.07143,0,1.78571,1.42857
"ABEN",74639,279,48.7455,10.7527,30.4659,0,5.73477,4.30108
"AKRIGHT",74639,279,91.3978,0,0.716846,1.43369,3.94265,2.50896
"ALADIN",74639,279,4.6595,68.8172,17.2043,0.358423,2.15054,6.81004
"ALEXANDROV",74639,279,94.6237,0,1.79211,0,0.716846,2.86738
"ALKINANI",74639,279,87.8136,0,1.07527,0,8.24373,2.86738
"ALLAMAN",74639,279,92.8315,0,0.716846,0,0.716846,5.73477
"ALTSTADT",74639,279,95.3405,0,0.358423,0.716846,2.15054,1.43369
"ANDREGG",74639,279,86.0215,1.43369,1.07527,1.07527,3.94265,6.45161
"ANSAY",74639,279,68.1004,0.358423,27.2401,0,1.43369,2.86738
"ARANIVA",74639,279,0.716846,0.358423,0,0.358423,0,98.5663
"ARBEITER",74639,279,98.5663,0,0.358423,0,1.07527,0
"ARBIZO",74639,279,6.45161,1.07527,9.67742,0.716846,2.86738,79.2115
"ARISS",74639,279,82.7957,2.50896,1.07527,0.716846,1.79211,11.1111
"ARREAZA",74639,279,7.52688,0,0.358423,0,0,92.1147
"ASTER",74639,279,84.2294,3.22581,3.94265,2.86738,2.86738,2.86738
"AUGUR",74639,279,87.0968,1.43369,1.79211,0.358423,3.22581,6.09319
"BACZEK",74639,279,92.4731,0.716846,1.43369,0,2.15054,3.22581
"BARBUSH",74639,279,90.3226,1.79211,0.358423,0.716846,3.22581,3.58423
"BARKAT",74639,279,33.3333,3.58423,57.3477,0.358423,3.58423,1.79211
"BELMONTEZ",74639,279,7.8853,0,0,1.07527,0,91.0394
"BERTEL",74639,279,86.0215,2.15054,2.86738,0,3.94265,5.01792
"BILLADEAU",74639,279,89.9642,1.43369,0.358423,1.79211,3.58423,2.86738
"BILLECI",74639,279,82.7957,0.358423,1.43369,0,2.86738,12.5448
"BISTANY",74639,279,92.1147,0,0,0,0,7.8853
"BIZIER",74639,279,91.0394,0,0.716846,0,3.94265,4.30108
"BOCHMAN",74639,279,90.681,1.79211,0,0.358423,3.58423,3.58423
"BOLLICH",74639,279,92.8315,0,0.358423,0.716846,3.22581,2.86738
"BONEWITZ",74639,279,90.681,0,0.716846,0,3.58423,5.01792
"BOTTUM",74639,279,91.0394,1.79211,1.79211,0.358423,1.79211,3.22581
"BOUDINOT",74639,279,84.9462,0.358423,2.86738,0.716846,6.81004,4.30108
"BRANSKY",74639,279,91.7563,0,0.358423,0.358423,2.50896,5.01792
"BREVIL",74639,279,3.94265,87.0968,0,0,2.50896,6.45161
"BRUCKELMYER",74639,279,98.5663,0.358423,0.358423,0,0.716846,0
"BUSTAMENTE",74639,279,20.0717,0.716846,5.01792,1.79211,2.50896,69.8925
"BYCZEK",74639,279,93.9068,0.716846,1.43369,0,2.15054,1.79211
"CADARETTE",74639,279,91.7563,0,1.07527,0.358423,5.01792,1.79211
"CALDERILLA",74639,279,3.58423,0,0,0.716846,0,95.6989
"CAMBY",74639,279,67.0251,21.147,1.07527,1.07527,6.81004,2.86738
"CANAHUI",74639,279,3.58423,0,0.358423,0,0,96.0573
"CANCINOS",74639,279,5.37634,0,0.358423,0,1.07527,93.19
"CARDINE",74639,279,32.9749,60.2151,0,0.358423,3.22581,3.22581
"CARNLINE",74639,279,87.0968,0.716846,0.716846,0.358423,7.16846,3.94265
"CASCIANI",74639,279,92.4731,0,1.43369,0,1.43369,4.6595
"CERNOSEK",74639,279,90.3226,0.716846,0,0,1.07527,7.8853
"CHANTHALANGSY",74639,279,3.58423,0,89.2473,0.358423,3.94265,2.86738
"CHIRDON",74639,279,90.3226,2.50896,0.716846,0.358423,3.94265,2.15054
"COBHAM",74639,279,12.9032,65.233,0,0,7.52688,14.3369
"CREDO",74639,279,23.2975,0,68.4588,0,2.86738,5.37634
"CRUMBLISS",74639,279,88.172,0.716846,0.358423,0,6.81004,3.94265
"CULLAR",74639,279,48.3871,20.0717,0,0.716846,3.22581,27.5986
"DAMEN",74639,279,83.5125,3.58423,1.43369,0,6.45161,5.01792
"DAUTERMAN",74639,279,91.3978,0,2.86738,0.358423,4.30108,1.07527
"DEBORAH",74639,279,58.7814,28.6738,2.86738,0,0.716846,8.96057
"DECENZO",74639,279,88.8889,0.716846,1.43369,0.358423,5.37634,3.22581
"DECKELMAN",74639,279,92.4731,2.15054,0,0,2.86738,2.50896
"DECLAY",74639,279,1.07527,0.358423,0,97.1326,0,1.43369
"DEMARE",74639,279,86.3799,1.79211,1.43369,0,5.37634,5.01792
"DETRICH",74639,279,86.3799,1.07527,1.07527,0.716846,5.73477,5.01792
"DETZLER",74639,279,88.8889,0,1.07527,1.43369,7.52688,1.07527
"DEVERICKS",74639,279,90.3226,1.07527,0.716846,0.716846,3.94265,3.22581
"DILLASHAW",74639,279,89.6057,0.358423,0,1.07527,4.30108,4.6595
"DODY",74639,279,80.6452,11.828,2.86738,0,2.50896,2.15054
"DREZEK",74639,279,93.9068,0,0.716846,0,3.94265,1.43369
"ELHAG",74639,279,15.7706,76.7025,0.358423,0,3.22581,3.94265
"ELTZ",74639,279,96.4158,0.358423,0,0,0.358423,2.86738
"EMENHEISER",74639,279,94.2652,0,0.358423,0.358423,2.15054,2.86738
"FACKELMAN",74639,279,93.9068,0,0,0,0.716846,5.37634
"FEICHT",74639,279,92.8315,0.358423,0,0,2.50896,4.30108
"FICHER",74639,279,80.6452,3.58423,0.716846,0,0,15.0538
"FLEITMAN",74639,279,88.172,0.358423,0.358423,0.716846,2.50896,7.8853
"FLITTER",74639,279,97.491,0,0,0.358423,0,2.15054
"FLOTA",74639,279,39.7849,1.79211,1.07527,1.79211,0.358423,55.1971
"FOWLEY",74639,279,81.7204,7.8853,1.79211,0,5.37634,3.22581
"FRANCH",74639,279,69.1756,6.81004,0.716846,0,3.94265,19.3548
"GARCIASOLIS",74639,279,1.79211,1.07527,0.358423,0,0,96.7742
"GEISZ",74639,279,97.491,0.716846,0,0,1.79211,0
"GHAURI",74639,279,5.01792,0.716846,89.2473,0,3.94265,1.07527
"GIESIGE",74639,279,93.9068,0,0,0,0.716846,5.37634
"GOHRING",74639,279,94.2652,0.716846,0,0,3.94265,1.07527
"GOMEZGUTIERREZ",74639,279,1.43369,0,0,0,0,98.5663
"GONZALEZPENA",74639,279,0.716846,1.43369,0,0.716846,0,97.1326
"GORYL",74639,279,96.7742,0,0,0,0,3.22581
"GOTTER",74639,279,93.19,3.22581,0.716846,0.358423,1.43369,1.07527
"GRAESSER",74639,279,93.5484,0,0.716846,0.716846,2.86738,2.15054
"GRIEME",74639,279,92.4731,0,1.43369,0.716846,2.15054,3.22581
"GROSSETT",74639,279,34.0502,53.0466,0,1.43369,3.22581,8.24373
"GUENIN",74639,279,92.1147,0,2.15054,0.358423,3.58423,1.79211
"GUSA",74639,279,85.6631,1.43369,0.358423,1.07527,8.24373,3.22581
"HELLWEGE",74639,279,93.19,0,0,1.07527,4.6595,1.07527
"HITZEMANN",74639,279,96.0573,0,1.07527,0.358423,1.79211,0.716846
"HODRICK",74639,279,14.6953,77.0609,0.358423,0.716846,4.30108,2.86738
"HUBA",74639,279,94.2652,0,0,0.716846,1.43369,3.58423
"HUBBEL",74639,279,92.4731,0,0.358423,0,1.07527,6.09319
"HUHMAN",74639,279,96.0573,1.79211,0.716846,0,1.07527,0.358423
"ICEMAN",74639,279,61.2903,0.716846,0,32.9749,4.6595,0.358423
"JACKY",74639,279,77.4194,5.73477,9.319,1.07527,2.86738,3.58423
"JAKUS",74639,279,97.491,0.358423,0,0.358423,1.07527,0.716846
"JANGA",74639,279,5.01792,14.3369,77.0609,0,0.358423,3.22581
"JANY",74639,279,91.3978,3.22581,1.79211,0,1.43369,2.15054
"JAZDZEWSKI",74639,279,97.1326,0,0.358423,0,1.43369,1.07527
"JOSWIAK",74639,279,97.1326,0,1.07527,0,1.79211,0
"JUMAWAN",74639,279,1.43369,0,83.871,0,4.30108,10.3943
"KAAWA",74639,279,2.86738,0,69.5341,0,15.4122,12.1864
"KALMER",74639,279,89.2473,2.50896,1.07527,0.358423,4.30108,2.50896
"KAPLA",74639,279,92.1147,0.358423,2.50896,0,2.50896,2.50896
"KAPRIELIAN",74639,279,90.3226,0.716846,1.07527,0,2.86738,5.01792
"KASOWSKI",74639,279,93.5484,0,1.07527,0,1.07527,4.30108
"KAUWE",74639,279,11.828,0.358423,34.4086,0.716846,38.7097,13.9785
"KLIMENT",74639,279,97.1326,0,0.358423,0,0,2.50896
"KORSAK",74639,279,88.5305,1.43369,2.50896,0,4.6595,2.86738
"KRUMMEN",74639,279,94.2652,0.358423,0.358423,0.358423,2.50896,2.15054
